# Table S1: 3,061 DE genes from ABA treatment time course 
# log2(FC); FDR.01
# gene_id	1h	4h	8h	12h	24h	36h	60h
AT2G29460	0.148862533338659	1.75515185982187	1.98859381777348	2.19751676190259	1.60725325553249	2.18746676761809	1.98960203618196
AT2G29570	0.0741219455169343	-0.285836600020869	-0.515501955937797	-0.570164040571787	-0.868918692077672	-0.768187745674647	-0.690626778293656
AT2G29620	0.0595947487574046	-0.0888943574287274	-1.13032853879741	-1.66210060984096	-3.24219738238156	-3.27953928455069	-3.11507473978156
AT2G29710	0.0417849381706706	1.35369584576972	0.993852272221661	0.517355995087999	0.644381594940686	-0.137164349222918	0.510112574117611
AT2G29720	-0.157909165991785	-0.697357227899057	-0.929036873890287	-0.578709799788827	-0.388866052641067	-0.579431680904238	-0.698256695575008
AT2G29730	-0.142102133054011	-0.299482285404907	-0.320169532893538	-0.4372728921479	-0.637298231450911	-0.723490200175031	-0.630099084143274
AT2G29740	0.483412821906095	1.44887195869942	1.61078282116496	1.80206089258615	1.4333541535289	1.51713076159679	0.921329559385168
AT2G29750	-0.450765834603275	-0.400436604999016	-0.560459321248942	-0.880895185364324	-0.703546656377846	-1.23897379834105	-1.48512917312525
AT2G29995	-0.237887596857835	-1.22311606607001	-0.780796177280251	-1.07609455929659	-0.588548981260612	-0.548280943950001	-0.773676237808074
AT2G30140	0.0312901826908129	0.152556135372584	0.683887280617779	0.995989689270506	0.807832063236388	1.03279546709791	0.978825162601442
AT2G30360	1.09806493240424	1.48471687752106	0.970946093522695	0.994120427957932	0.891951699258657	0.953376118636348	0.79891813652765
AT2G30540	-0.0147769283983877	0.319184444862289	0.886845829160589	1.03360118257548	-0.138868575830116	0.0035068774182292	-1.31701506016815
AT2G30550	0.788135740905618	1.84841217281011	1.70989999729098	1.53142248633773	1.62561815254206	1.63868871805481	1.64044711169316
AT2G30750	-0.315655148805211	0.902602413277753	0.921021262609433	-0.149985218592555	-0.00818524027025358	0.600512244651578	2.5681746875488
AT2G30840	-0.663719076513228	-0.757874531076545	-1.90169673873934	-1.56181855875379	-1.66566759594599	-1.4228528833804	-1.59084483473971
AT2G30860	-0.0316838016814559	0.173701356729331	0.661260500522541	0.818589614153146	0.962139398599775	1.01450835426162	1.16598834615479
AT2G31020	-0.689653168859129	-1.95879157086749	-1.66608375905002	-1.98437571694607	-0.994325098445486	-1.20794617936221	-1.08822349256588
AT2G31110	-0.292156863902127	-1.01462691521449	-1.11884309063824	-1.17451304468323	-0.983573103751842	-0.80728043432191	-0.791635253216384
AT2G31130	0.567848671581522	0.905778796927672	0.771725526015205	0.880851671193806	0.771202348360766	0.631983385674995	0.583154322406575
AT2G31180	0.0571101218534001	3.4045334563848	1.46534337330655	2.71661069958806	2.35596890751863	2.97827427854689	3.16912462045462
AT2G31350	-0.0250039300146325	0.687966190559185	0.759757496876806	0.779875028613721	0.730548308297502	0.701529813772008	0.492792372664877
AT2G31560	-0.0363401795618591	0.143053789104234	0.660041982576224	0.751514908739648	0.611714761182927	0.472600363377661	0.458037386834763
AT2G31570	0.0801720839535808	1.03373699319372	0.483727272522991	0.505052533274747	0.103754749723057	0.223893741969846	0.314604937754718
AT2G31900	0.0469978944253987	-0.255644188494269	-0.483309765688779	-0.403053895167853	-0.60972289052237	-0.789071548506367	-1.05258537497493
AT2G31945	0.497226534617479	1.18366547633816	0.513882351141618	0.721697109277085	-0.19358034192167	-0.26029660915914	-0.167104099288992
AT2G31980	1.26687671975338	2.17575580379865	2.0311820816515	1.86275381596687	1.32834149336389	1.4049054477898	1.44507361585552
AT2G31985	-0.38462554408775	5.76361088802674	3.68274381732509	4.70262633405605	4.37802160307189	4.46964185810602	3.04194113919785
AT2G31990	1.09634221183964	2.70143114063654	2.20548448595762	1.73647367486302	1.65593938173156	1.35819417726246	1.08761370647895
