"PlantID","Genotype","Treatment","FW","side.area.norm..mm.2.","side.border.length.norm..mm.","side.compactness.01..relative.","side.compactness.16..relative.","side.fluo.intensity.average..relative.","side.fluo.intensity.classic.sum","side.height.norm..mm.","side.hull.circumcircle.d..px.","side.hull.fillgrade..percent.","side.hull.pc1","side.hull.pc2","side.leaf.count..leafs.","side.leaf.length.average.norm","side.leaf.length.sum.norm..mm.","side.leaf.width.average.norm","side.nir.intensity.average..relative.","side.nir.skeleton.intensity.average..relative.","side.vis.hue.average","side.width.norm..mm.","side.width.norm.relative","side.width.relative","top.area..px.","top.border.length..px.","top.compactness.01..relative.","top.compactness.16..relative.","top.fluo.intensity.average..relative...pix.","top.fluo.intensity.classic.sum","top.hull.circumcircle.d..px.","top.hull.fillgrade..percent.","top.hull.pc2","top.leaf.count","top.leaf.length.average","top.nir.intensity.average..relative...pix.","top.nir.intensity.sum","top.vis.hue.average","volume.fluo.iap"
"1137KN183","Djamilia","control",105.01,115074.4764,20409.87443,0.003491676,3622.333333,0.193507217,1155401.333,806.706621,927.6572673,0.237645891,1159,781.3773381,30.66666667,208.9722474,6400.48516,37.45119346,0.512046041,0.532949343,0.217721041,783.076484,0.851586162,0.853046859,272943,36026,0.00264277,4755,0.418200568,23850844,1455.530762,0.226601047,1166.669261,38,245,0.651298644,1721099,0.250700866,62016177.31
"1137KN184","Djamilia","control",101.31,124547.9286,20025.55651,0.003983573,3237.333333,0.209911926,1918601.667,768.3076484,856.3371785,0.316521141,966,728.991356,34.66666667,178.7660434,6216.695205,39.95877051,0.520000978,0.560916455,0.223797424,689.2123288,1.005478872,1.007203536,290441,32173,0.003526907,3563,0.465568836,30320104,1491.025024,0.256598709,1218.978016,46,236,0.651545466,1900190,0.252729675,69239747.51
"1137KN185","Djamilia","control",108.7,124867.5126,20746.93208,0.003731333,3456.333333,0.202141336,1630992.333,784.3892694,910.0274048,0.285759127,1147,776.4387169,29,237.4586779,6697.83105,37.58950331,0.517926793,0.539504988,0.21738736,670.505137,0.937392653,0.93900053,258216,29413,0.003751155,3350,0.453350121,25983039,1634.104126,0.226335512,1186.998646,30,320,0.632892561,1645508,0.248407059,65453223.5
"1137KN186","Djamilia","control",107.96,124460.0349,19959.58904,0.003955399,3202,0.210375908,1871747,819.1780822,948.5493978,0.259409995,912,824.8498265,30,242.198934,6767.408676,37.96748921,0.514446307,0.53656068,0.215806032,740.0827626,1.005540024,1.007264792,285835,35168,0.002904848,4326,0.452154304,28342841,1586.129761,0.218583351,1163.83804,45,255,0.652759924,1820505,0.248939071,68640055.58
"1137KN187","Djamilia","control",114.67,125528.9772,19998.64441,0.004142712,3197.666667,0.216632714,2307452.667,756.8207763,974.737854,0.288606219,1092.666667,761.6204099,25.66666667,261.1824526,6430.351027,39.00993272,0.513603267,0.536403117,0.218494145,663.6130137,1.128630084,1.130565985,306995,32524,0.003647713,3445,0.465988135,32185191,1715.833862,0.247354792,1220.713873,35,342,0.630999116,1796180,0.244516329,71746322.62
"1137KN188","Djamilia","control",105.39,140838.6343,22690.51084,0.003479251,3656,0.216945771,2643632.667,844.4492009,1000.892985,0.2646164,1076.666667,839.3615072,32,230.9636642,7378.510274,38.68608984,0.509961454,0.507099766,0.214749718,708.5759132,0.926101682,0.927690193,308030,38381,0.002627848,4782,0.464022221,32102878,1702.952026,0.197466077,1294.584451,31,424,0.647136071,1826273,0.245356421,80632164.42
"1137KN189","Djamilia","control",103.17,123097.0366,20157.49144,0.00417058,3338.333333,0.219372918,2234540,728.5958904,833.1884562,0.316743827,1116.333333,731.5028257,28.33333333,220.7342099,6284.631849,40.35374665,0.513449755,0.488765748,0.223277413,661.6438356,1.032096005,1.033866324,281504,31396,0.003589366,3501,0.473687136,29896737,1589.491577,0.251411097,1133.686465,44,261,0.621120384,1654497,0.25006789,67372069.5
"1137KN190","Djamilia","stress",63.56,88217.78718,12975.89897,0.006689928,1913.666667,0.23954387,2226383.333,702.9965753,753.1148682,0.2835225,1118,628.8646442,24.33333333,202.1873779,4584.246575,38.61266825,0.519834844,0.551428526,0.220717651,593.7071918,1.086330291,1.088193636,205870,23281,0.004774457,2632,0.50869216,23864965,1247.658203,0.222672776,1147.264054,35,262,0.618444568,1396621,0.257464229,41289792.18
"1137KN191","Djamilia","stress",71.87,102030.6666,16091.79509,0.005106556,2549,0.241051146,2596076.333,658.3618721,860.5421549,0.286209601,1160.333333,740.6472117,24.66666667,223.1052946,5408.019406,38.38011259,0.518158383,0.554356505,0.219572071,615.0399543,0.983317107,0.985003757,240094,25494,0.004642176,2707,0.521321371,28735229,1402.604858,0.241537671,1142.16246,25,354,0.633384314,1521937,0.257480031,51571692.28
"1137KN192","Djamilia","stress",61.66,89494.18436,12840.35388,0.007232856,1861.666667,0.244995444,2367869.333,635.3881279,756.7624715,0.302367146,1018.333333,642.7511582,25.33333333,183.4700702,4532.719749,39.3671103,0.519756232,0.543674169,0.221587569,589.4406393,1.032124945,1.033895313,209496,22920,0.005012513,2507,0.514272779,24615670,1406.110596,0.226347699,933.7302473,35,253,0.624189057,1409912,0.262891595,42254472.73
"1137KN193","Djamilia","stress",63.27,95012.74412,14363.84132,0.00584276,2173.666667,0.247204152,2608301.667,734.831621,811.1015828,0.290093904,1187.666667,653.9573708,21,251.9703672,5085.074201,38.18699637,0.508883919,0.490706368,0.219590279,585.8304795,0.995393369,0.997100734,213884,22940,0.005108281,2460,0.535185464,26622012,1285.365234,0.268548362,1047.058909,28,313,0.626392351,1323044,0.260345899,45327421.56
"1137KN194","Djamilia","stress",67.6,100106.3767,14479.69463,0.00605504,2099,0.244271444,2613100.667,629.1523973,755.5226034,0.319551086,1165.666667,650.62272,26.66666667,189.9974292,4825.47089,40.4026255,0.51816105,0.553552566,0.221160389,637.3573059,1.005521279,1.007246015,235865,27296,0.003979218,3158,0.512455621,27533712,1307.076538,0.236989515,1143.861133,33,308,0.643628411,1508311,0.260336647,50151450.44
"1137KN195","Djamilia","stress",64.4,91669.22978,12923.05936,0.007144691,1828,0.249093282,2586062.333,651.7979452,762.9241333,0.309668245,1280.666667,606.9745343,24.33333333,175.0361368,4238.327626,41.29347109,0.521058794,0.553465047,0.222450302,598.9583333,1.13086047,1.132800197,205100,23044,0.004853755,2589,0.501142609,23191597,1414.014771,0.224992856,907.3467053,19,441,0.628186042,1351982,0.26455536,42824905.9
"1137KN196","Djamilia","stress",72.51,99817.81401,14471.48973,0.00611928,2103,0.252038451,2941676,724.9857306,821.1357218,0.296150232,1286,621.2919247,21,248.2744747,5222.58847,37.94299431,0.515979491,0.51982283,0.220379916,605.8504566,1.017365434,1.019110486,221323,25733,0.004201394,2991,0.505099662,25361902,1361.199097,0.224745652,1203.107727,26,373,0.63536504,1433374,0.262230595,48440802.99
"1137KN197","Djamilia","stress",74.59,104270.3398,15278.85274,0.005720248,2242.666667,0.252820527,3109867,738.7699772,780.7133586,0.301471877,1020.333333,665.8529735,23.33333333,247.4612316,5566.538242,37.48393388,0.520324504,0.553199759,0.219411002,646.2186073,1.001074114,1.002791222,226336,24038,0.004924126,2552,0.516977934,26965570,1455.562378,0.221668547,1022.95663,29,317,0.619684473,1382829,0.25655118,51171436.85
"1137KN198","Djamilia","stress",68.07,98431.87287,14767.19463,0.005799842,2224,0.258891221,3219262,680.3510274,764.519633,0.295100816,1262.333333,665.2558783,26,198.0997609,4937.057648,40.14762851,0.515735071,0.551214862,0.220236228,666.2385845,0.9511009,0.952732291,213606,24690,0.004404616,2853,0.526069033,25835748,1351.120605,0.211594477,1055.732871,29,335,0.621497815,1399871,0.260683748,46928046.62
"1137KN199","Eunova","control",110.37,122425.8779,19388.5274,0.004625803,3096.666667,0.245733142,3500034,750.2568493,891.2503866,0.267032805,1106.333333,766.7358481,23.33333333,295.2771783,6808.105023,37.77743369,0.502290006,0.486089059,0.216579537,692.4942922,0.956885065,0.958526377,309612,31888,0.003826544,3284,0.487428301,34280909,1708.670898,0.214587578,1293.708493,26,443,0.619298279,1940534,0.242573188,70270351.21
"1137KN200","Eunova","control",105.89,120552.6438,18558.84703,0.004647217,2881,0.245906494,3524563.667,691.5097032,932.963623,0.277494889,1010.333333,804.1830164,28.33333333,237.9301962,6747.060502,37.01391636,0.508418056,0.508503247,0.215753373,693.8070776,0.820299289,0.82170632,333089,30044,0.004638749,2709,0.478817456,36414667,1840.554443,0.241106244,1208.69534,32,351,0.616249158,1953137,0.244177875,71770651.66
"1137KN201","Eunova","control",104.23,129898.1332,18488.28482,0.005487356,2673.333333,0.250951615,3905628,757.4771689,923.3656616,0.268336688,984.6666667,827.4047439,19.66666667,329.2138298,6521.589612,40.18634638,0.501640197,0.465425636,0.219413566,748.9440639,0.90845301,0.910011249,332843,33289,0.003774818,3329,0.497912747,37935442,1625.812256,0.235704139,1275.461459,38,310,0.623776782,2007217,0.245347448,77305897.83
"1137KN202","Eunova","control",101.24,123988.8989,17921.48973,0.004872371,2592.666667,0.260643183,4255690.667,760.1027397,935.4356893,0.273745734,1151.333333,795.8749523,22.33333333,290.0081775,6385.716324,38.91542297,0.507090721,0.527627217,0.216278989,743.0365297,1.037235959,1.039015095,329282,28632,0.005048763,2489,0.511773555,39525993,1738.375732,0.253076784,1121.330302,24,470,0.619568991,1961447,0.244307187,73393365.61
"1137KN203","Eunova","control",108.3,131087.9292,17544.06393,0.005520583,2369.666667,0.253464467,4123120.667,747.9594749,860.0627848,0.332134807,1066,740.5075016,22,279.3415058,5962.671233,41.08306985,0.507591999,0.511591501,0.216940091,641.6238584,1.009170737,1.010901733,329737,30514,0.004451424,2823,0.502751813,38503435,1430.652588,0.229172543,854.5807303,33,359,0.620733631,2075935,0.237578239,77649121.94
"1137KN204","Eunova","control",103.19,127114.941,18770.20548,0.004645298,2777.333333,0.257069483,4167952,740.4109589,913.7548218,0.301016273,945.3333333,774.23983,26.33333333,276.0697849,7040.796233,36.8727639,0.508410836,0.508606878,0.215700671,716.4526256,0.966005549,0.967662505,337045,31907,0.00416105,3020,0.517808624,40753975,1647.217529,0.217602534,1373.342592,28,419,0.61755283,2090651,0.24330168,76125568.62
"1137KN205","Eunova","control",105.15,130145.3341,18420.34817,0.005251963,2652,0.254977261,4153119,773.2305936,880.382548,0.307818048,1202.666667,793.8675703,24,263.5396585,6387.357306,39.56230607,0.510010662,0.528324793,0.218286326,688.5559361,0.941719732,0.943335032,314266,28751,0.004778088,2630,0.505249655,37156417,1774.425903,0.238942851,1160.271029,24,468,0.616284828,1920248,0.241663232,75260535.92
"1137KN206","Eunova","control",94.19,117324.1668,16726.19863,0.005441834,2389.333333,0.257769635,3871442.667,790.2968037,976.8270467,0.248298801,1232,761.6961379,25.66666667,258.9984736,6477.611301,37.41329864,0.497440008,0.464775959,0.216698453,744.3493151,1.063267969,1.065091756,313515,29744,0.00445458,2821,0.510939358,37118083,1660.229492,0.220374802,1197.640108,31,406,0.619694039,1826102,0.245414813,67765187.73
"1137KN207","Eunova","control",87.61,114755.8618,16715.36815,0.005521531,2450.666667,0.253114923,3576640.333,730.5650685,946.1067301,0.245969004,969.6666667,768.2004363,25.33333333,236.8496695,5958.40468,39.54955205,0.49753459,0.461963154,0.216863399,763.7128995,0.941221405,0.94283585,297705,26750,0.005229451,2403,0.504928112,35041749,1736.395142,0.211985413,1256.153108,22,477,0.607297423,1907421,0.246354292,64588908.9
"1137KN208","Eunova","stress",62.67,88957.12813,14030.39384,0.005688848,2213.333333,0.252779338,2849001.333,733.1906393,878.8536377,0.219523528,1242.333333,753.1936898,17.66666667,265.0292756,4677.454338,39.7032514,0.50327079,0.490333846,0.215617539,725.3139269,1.05282341,1.054629282,232941,23497,0.005302266,2370,0.508445318,27770780,1768.806885,0.163651232,1390.332025,22,409,0.590914839,1626174,0.250813973,44288780.94
"1137KN053","Perun","stress",65.51,88100.4879,14085.20263,0.005584783,2252.333333,0.265142617,3176618.333,881.5353881,927.6633708,0.208367542,929,676.4141044,23,231.4859964,5225.214041,36.21269902,0.499552264,0.467409166,0.225405174,634.0753425,1.003751508,1.005473209,225566,24216,0.004835079,2599,0.530425024,28095769,1759.394897,0.165089505,1208.791193,32,301,0.578279535,1544362,0.267090205,43162355.5
"1137KN054","Perun","stress",65.04,90523.05743,14048.44463,0.005818087,2185,0.266377694,3290798,811.3013699,922.7352905,0.250826341,912.3333333,597.2087367,22.33333333,238.8821866,5072.60274,37.72603357,0.502638444,0.495887365,0.226874703,622.9166667,0.93222373,0.933822742,246325,23247,0.005730219,2193,0.532990092,31135310,1424.901001,0.21869623,1170.530181,27,370,0.584390242,1611497,0.266525036,46345061.68
"1137KN055","Sissy","control",111.24,127927.9576,17546.03311,0.005629928,2436,0.256626888,4183722,651.1415525,869.9203491,0.317449545,1266,725.1021978,24,260.6219126,6277.41153,39.24818372,0.5037572,0.537822262,0.221500838,731.5496575,0.863590705,0.865071993,326868,29763,0.004637037,2710,0.524649802,40363840,1661.248657,0.254286695,1048.175856,27,469,0.624934922,1794535,0.247308359,75446947.6
"1137KN056","Sissy","control",123.44,145604.9275,21889.38356,0.003960552,3300.666667,0.250414543,4502885.333,860.8590183,1036.024312,0.271240777,1110.333333,846.0474222,25,313.5259068,7734.931507,38.14830626,0.498018633,0.46924828,0.21910545,798.8299087,1.115607384,1.117520947,362866,40240,0.002816309,4462,0.502664625,42160146,1711.49646,0.24142243,1332.81539,34,445,0.634511289,2136574,0.24469495,90477213.35
"1137KN057","Sissy","control",113.19,141464.2305,20304.19521,0.004902052,2989,0.250012128,4319074.667,779.1381279,957.4045614,0.321458511,1199,779.5750258,22.33333333,306.4177016,6905.907534,40.25031098,0.507780103,0.520376011,0.22258571,712.1860731,1.057938799,1.059753445,328426,32380,0.003936833,3192,0.485409397,36574024,1707.065308,0.252905799,1017.217761,42,290,0.620544876,1803291,0.247456734,83628712.7
"1137KN058","Sissy","control",116.3,143463.1654,20560.51655,0.004749506,3002,0.249234528,4321191,639.6546804,944.0239868,0.308543825,1193.666667,760.2083125,26.66666667,271.9238014,7186.187215,39.26085391,0.493492555,0.456173282,0.219505267,849.7003425,1.058292897,1.060108151,359736,33695,0.00398174,3156,0.509829103,42904182,1844.81311,0.237797411,1342.147197,34,391,0.641030625,2087747,0.246313399,88761036.38
"1137KN059","Sissy","control",126.05,143234.7064,19139.42637,0.007486539,2672.666667,0.243223103,3938741.667,661.6438356,838.2956136,0.392579963,1062,664.9147775,26.33333333,265.0897923,6355.194064,42.89948014,0.500598231,0.484838396,0.2209014,707.2631279,0.957042685,0.958684268,340704,31567,0.004297664,2924,0.489694913,38336843,1649.958862,0.249269747,897.5484706,24,497,0.623964801,1831527,0.244306034,86243601.34
"1137KN060","Sissy","control",129.01,149498.7468,20528.02511,0.004544461,2828.333333,0.235913243,3839547,744.0211187,982.3671875,0.303259959,1151.666667,806.0288134,33.33333333,238.8596784,7528.496005,38.25793547,0.504553709,0.486427094,0.21994756,757.8053653,1.008611546,1.010341583,350344,34631,0.003671157,3423,0.511523811,41977009,1627.814453,0.267190354,1166.704999,42,312,0.636393686,2063882,0.244400088,91279846.06
"1137KN062","Sissy","control",117.03,135711.7184,19191.60959,0.00513983,2771,0.24198024,3643913.333,745.0057078,949.3449504,0.305442024,1172.666667,771.0610129,29.33333333,224.1712821,6617.751142,39.51022163,0.511989212,0.534079793,0.219778674,693.4788813,0.877612843,0.879118183,316360,31434,0.004023814,3123,0.492631415,35999304,1890.5271,0.246870709,1066.984055,47,258,0.617003418,1735572,0.250027226,78740494.51
"1137KN063","Sissy","control",112.89,130906.0022,19373.75856,0.004745387,2895,0.250742527,3977119.667,709.8886986,887.8118896,0.327630194,1228.333333,705.2508957,29.33333333,230.4819982,6845.19121,39.10140265,0.504482719,0.533392068,0.221961083,700.3710046,0.991006347,0.992706187,309891,28779,0.004702983,2672,0.506577411,36527771,1747.442261,0.244414833,1138.749104,24,470,0.64123044,1776250,0.248114609,75171643.7
"1137KN064","Sissy","stress",78.56,107105.2341,16274.60046,0.005150814,2479.666667,0.255091339,3544675.667,983.2762557,1019.380534,0.232378366,1060,723.5635316,23,258.9921637,5962.671233,37.4761556,0.504641206,0.543872656,0.218973111,657.7054795,1.074345931,1.07618872,263927,25221,0.005214262,2410,0.52770596,32965616,1579.74707,0.22733122,1259.004015,42,240,0.612948508,1713850,0.255012725,56760029.19
"1137KN065","Sissy","stress",76.79,108343.1778,17655.65068,0.004723166,2915.333333,0.248023297,3244600.667,988.1992009,1052.137329,0.201552312,1141,812.7027155,19.66666667,332.1351638,6540.296804,36.93792812,0.494540621,0.463544947,0.21943761,733.1906393,0.948256388,0.9498829,275617,27893,0.004453002,2822,0.513135385,33214497,1690.858032,0.192950192,1489.858702,27,393,0.610028855,1735709,0.256074011,58673848.48
"1137KN066","Sissy","stress",78.67,102729.9384,16841.06735,0.004974398,2807,0.252251938,3197847.667,981.3070776,1057.837687,0.225457063,952.3333333,752.9488305,24.33333333,249.8936124,6042.751142,37.4338187,0.498546764,0.476067213,0.221190032,676.4126712,1.07537551,1.077220065,266097,22655,0.006517827,1928,0.527965823,33380863,1648.705444,0.297032322,935.230071,20,416,0.603499246,1600480,0.258003183,54664706.63
"1137KN067","Sissy","stress",69.85,95000.14172,16211.91495,0.004631791,2770.333333,0.248880931,2854400.333,1125.385274,1154.513916,0.195471608,919,728.8655583,20.33333333,311.30791,6185.844749,34.65833108,0.492684062,0.461456444,0.219740516,690.1969178,1.065548519,1.067376218,253171,26730,0.004453002,2822,0.510858684,30207962,1813.783569,0.196251188,1093.494399,28,353,0.58814744,1660252,0.259854237,49308437.02
"1137KN068","Sissy","stress",67.48,84551.45746,17059.85124,0.006347553,2001.666667,0.249445594,2499270,771.2614155,862.2457886,0.300111773,1160.666667,746.6029912,19.33333333,253.550367,6335.748431,37.25099301,0.509659981,0.548866358,0.223929788,688.1456907,0.944386968,0.946006843,177555,17137,0.007597564,1654,0.520700129,19697162,1046.595825,0.291889386,989.8717305,21,312,0.578431081,990757,0.256530413,36751710.46
"1137KN069","Sissy","stress",78.4,106937.5252,17218.49315,0.004620112,2783.666667,0.25906247,3694958,984.2608447,1047.645182,0.20457569,832.6666667,786.7852589,26,256.6076,6534.061073,35.35928195,0.49946514,0.498058032,0.22188725,715.1398402,0.996919289,0.99862927,279361,27714,0.004571252,2749,0.524994162,34742293,1587.299072,0.202479304,1367.06739,39,280,0.611948513,1697946,0.25707518,58304627.12
"1137KN070","Sissy","stress",80.64,111964.9144,18544.0782,0.004097469,3071.333333,0.250401539,3449299,1029.223744,1080.735596,0.196128782,984.3333333,761.807258,27.66666667,248.869102,6842.893836,36.05691157,0.495736062,0.481577252,0.221455755,706.2785388,1.160337808,1.162328096,299351,29431,0.004343716,2893,0.516408772,36332179,1907.571533,0.192868745,1547.050535,27,390,0.612449617,1919855,0.257985392,63192030.98
"1137KN071","Sissy","stress",75.6,102501.4795,16492.52283,0.004829034,2666.666667,0.260443677,3572784,920.5907534,1071.408752,0.218931097,970.6666667,717.9040188,22.66666667,270.7876373,6143.50742,36.30004716,0.504114983,0.49912977,0.222582633,689.8687215,0.989938261,0.991636268,224465,22971,0.005347392,2350,0.518780368,27522078,1390.038696,0.203187601,1194.66775,35,256,0.577862741,1423744,0.255261608,50095008.55
"1137KN072","Sissy","stress",84.22,114075.3321,17240.48231,0.005026612,2634,0.261661565,3988420.667,791.2813927,955.0743612,0.271691436,1053.666667,688.2467579,27,238.3924431,6433.961187,36.54236042,0.510860275,0.566015386,0.220985992,636.3727169,0.986710981,0.988403452,266197,25833,0.005014513,2506,0.525751878,33250101,1510.379639,0.231853674,1302.038287,44,240,0.595765377,1705152,0.252756952,60713228.12
"1137KN073","Trumpf","control",92.51,106636.6832,12095.01998,0.009245264,1374.666667,0.272254932,4026268.667,566.466895,695.7382813,0.382928913,1064,642.2381237,25,183.6648042,4463.798516,41.11831541,0.531031699,0.680033588,0.218636903,644.2494292,0.958546365,0.960190527,272376,23568,0.006163007,2039,0.567874369,37178281,1335.319458,0.272626953,1109.694311,29,359,0.640170746,1648923,0.250174912,57409141.46
"1137KN074","Trumpf","control",128.28,154438.8886,17836.81507,0.006397343,2073.333333,0.261126377,5341527.333,687.8995434,867.0987956,0.376199671,812.6666667,768.7077581,22.66666667,299.951484,6370.619292,42.22212244,0.500817451,0.488722717,0.220572173,744.3493151,0.988479616,0.990175121,362719,31782,0.004513783,2784,0.546154602,47296839,1521.253296,0.274621932,1263.172492,22,621,0.623477732,2050930,0.24363561,95947093.9
"1137KN075","Trumpf","control",116.36,133946.7358,14162.98516,0.009253046,1529,0.26664733,4691777.667,661.972032,797.3799438,0.438121074,957.6666667,687.117943,16,320.517547,4846.14726,46.23378279,0.516538871,0.60486075,0.22391725,621.2756849,1.015083426,1.016824564,323361,25871,0.006073645,2069,0.559738957,43359778,1508.115112,0.35310536,934.327313,34,338,0.638944859,1705724,0.246931941,78571665.48
"1137KN076","Trumpf","control",125.22,143028.8672,15703.86701,0.007831889,1743,0.261447997,4832431.333,602.5684932,791.9452311,0.413551958,1285.333333,732.6733945,20.66666667,281.0112349,5592.465753,44.75033755,0.509630708,0.541352074,0.221482147,669.1923516,1.077944402,1.079793363,297833,22208,0.007592973,1655,0.56267794,40421733,1443.083496,0.342164323,903.2724454,23,438,0.626873136,1758539,0.244023717,80519322.48
"1137KN077","Trumpf","control",120.83,144369.8921,16182.70548,0.008024936,1851.666667,0.272207512,5527444,637.3573059,889.6363322,0.389519619,1262.666667,650.5997379,21.66666667,258.1776837,5492.365868,46.52947838,0.506244256,0.537939795,0.221714526,691.8378995,1.016865083,1.018609277,340575,26428,0.006129937,2050,0.556181798,45651599,1656.632446,0.274840781,985.7990823,24,481,0.620739023,1991427,0.244070868,86910654.27
"1137KN078","Trumpf","control",116.23,132619.6058,16670.40525,0.006691545,2125.666667,0.260002789,4363772,593.3789954,824.179891,0.377564656,1390.666667,728.0052871,21,265.346152,5540.282534,43.5296071,0.503696579,0.507207748,0.222460605,679.3664384,1.063645058,1.065469493,298378,24770,0.006112048,2056,0.547971759,39119787,1627.821533,0.25500922,1137.790957,22,480,0.616094686,1796643,0.245459998,74727617.65
"1137KN287","Wiebke","stress",83.88,97586.54248,14581.10731,0.005833279,2178.333333,0.246354675,2781866.333,823.1164384,974.7391357,0.217316749,1142.666667,714.4948248,20.66666667,258.1299943,5309.232306,38.18622504,0.501662085,0.495075353,0.23153009,742.0519406,1.063576589,1.065400906,254944,23223,0.005941546,2115,0.538300683,32545523,1481.436157,0.218931423,1271.138698,30,298,0.613220065,1660974,0.267092935,50827919.53
"1137KN288","Wiebke","stress",76.17,93607.73781,13145.90468,0.007298943,1861,0.261179932,3214125.667,764.0410959,836.8316854,0.255867153,1043.333333,639.4579749,19,263.0559361,4789.369292,39.43495137,0.508564348,0.543993998,0.229074488,625.5422374,0.909840802,0.911401421,258204,19781,0.008294634,1515,0.547051457,33759767,1644.80896,0.238722567,952.536756,24,341,0.606266544,1720057,0.266506626,49066291.85
"1137KN289","MorexDH","control",125.5,161203.7936,20391.49543,0.00501875,2587.666667,0.275228894,6772689,1196.603881,1216.824544,0.281236033,1284.666667,783.7348771,22.66666667,340.5367701,7706.050228,40.10608671,0.510958237,0.611216227,0.227229749,629.80879,0.989928409,0.991626399,413156,24475,0.008672443,1449,0.546070876,54692380,1751.653076,0.315801382,1196.120183,29,414,0.609258297,2390693,0.254799107,106886361.8
"1137KN290","MorexDH","control",122.86,157603.7073,19377.04053,0.005316391,2384,0.26638973,5903983.333,1154.922945,1274.325684,0.294872849,1287,689.8861185,17.66666667,454.4365113,7635.159817,38.44358138,0.515680039,0.633045027,0.229246449,725.3139269,1.036710099,1.038488332,364716,21301,0.010101584,1244,0.559916123,49602304,1579.25,0.301173883,1276.292305,22,467,0.615570272,2133228,0.254317765,98182444.8
"1137KN291","MorexDH","control",122.76,154297.0308,19175.52797,0.005380759,2393.666667,0.274918765,6305644,1169.035388,1263.447347,0.290709731,936,661.4410082,19.66666667,403.4651068,7725.742009,38.67815377,0.507479378,0.570573866,0.231703679,620.9474886,0.961498744,0.96314797,347800,20757,0.010150542,1238,0.557881349,46865428,1523.760742,0.274674397,1329.364799,19,505,0.606587786,2051674,0.257953949,93866875.6
"1137KN292","MorexDH","control",115.1,153782.5942,19490.26826,0.005239762,2482,0.28332906,6810241.667,1269.791667,1313.620158,0.260358885,902.3333333,705.3235972,22,375.4610254,7788.427511,38.27037921,0.507196089,0.569921135,0.229749178,718.75,1.00794487,1.009673763,394590,21781,0.010454551,1202,0.56851483,54746404,1661.371948,0.327117447,990.4447598,29,393,0.611941793,2266868,0.254666028,99648375.99
"1137KN294","MorexDH","control",117.87,148965.8914,19584.78881,0.004942811,2581.666667,0.274124482,6038318.333,1180.52226,1238.62972,0.232760377,895.3333333,769.3182111,23,344.537873,7837.000571,37.96528221,0.491725309,0.523121886,0.231380741,724.0011416,1.092087107,1.093960327,412012,24082,0.008931322,1407,0.537028885,53129264,1810.260986,0.256279999,1468.972306,23,482,0.608255471,2487111,0.257096785,98635165.37
"1137KN295","MorexDH","stress",72.69,98705.5712,12451.76941,0.008088044,1575,0.286231266,4435138.333,1072.873858,1110.071086,0.235974358,962,575.6140859,18.33333333,261.4957175,4780.836187,40.34481322,0.50400749,0.547662399,0.228832619,545.1341324,0.98450994,0.986198636,230928,16106,0.011190001,1123,0.564148065,31680219,1434.091553,0.227369777,1124.27235,20,383,0.587990819,1592188,0.260794129,48929408.77
"1137KN296","MorexDH","stress",83.52,113804.542,14725.84189,0.006720082,1911,0.282701705,4914103.333,1049.243721,1081.034302,0.235740009,937,701.1873431,21.66666667,265.6742325,5750.984589,38.99686735,0.506358623,0.586568796,0.228691866,649.1723744,1.102949058,1.104840909,259408,18310,0.009726293,1292,0.553230251,34791605,1440.827148,0.250396602,921.979141,29,310,0.594655782,1713349,0.258804276,59791752.5
"1137KN297","MorexDH","stress",77.93,106822.1647,13246.00457,0.007798396,1651.333333,0.28065965,4525863,1020.690639,1045.427287,0.248003582,1033.666667,629.5956022,18.33333333,287.0742084,5248.515982,39.60883,0.505332085,0.577144925,0.230545957,618.9783105,1.010848224,1.012582097,264681,18268,0.00997331,1260,0.547871174,35077139,1468.029175,0.218273446,1345.154467,29,304,0.590608294,1684217,0.260528486,56690823.12
"1137KN298","MorexDH","stress",74.85,98836.4423,13258.14783,0.007084147,1782,0.271235131,3844495.333,1048.915525,1081.785889,0.258513744,994.6666667,577.3684183,20.66666667,256.9795055,5253.767123,37.74104428,0.506508497,0.554612483,0.227962694,561.2157534,1.004933128,1.006656856,228215,16090,0.011081456,1134,0.546971058,30194449,1376.333008,0.247181215,1128.395806,22,344,0.58245553,1405206,0.264105466,48705634.14
"1137KN299","MorexDH","stress",74.59,97339.34151,12708.74715,0.007661725,1663.333333,0.279877522,4132355.667,1082.391553,1109.797567,0.218591964,1113.333333,634.5406924,20,251.6770372,4982.020548,39.11608822,0.50324324,0.544251794,0.231143632,578.9383562,1.043667017,1.045457183,249959,16402,0.011678783,1076,0.553024547,33563437,1316.300537,0.241652789,1247.991072,21,384,0.587755283,1594248,0.26177638,50201049.67
"1137KN300","MorexDH","stress",73.42,101324.609,14428.496,0.006117299,2055,0.278624893,4270259.667,1078.125,1118.551188,0.214206131,1096.666667,652.5785173,22,262.5763197,5759.517694,37.08294849,0.49544843,0.504506908,0.227113197,589.4406393,0.993240186,0.994943857,253038,18634,0.009159162,1372,0.547816549,33486385,1546.024414,0.204790322,1262.605886,26,323,0.586959278,1694616,0.262048584,52577243.62
