"Gene","Module","CSE.1","CSE.2","CSE.3","CZ.1","CZ.2","CZ.3","ESR.1","ESR.2","ESR.3","BETL.1","BETL.2","BETL.3","AL.1","AL.2","AL.3","EMB.1","EMB.2","EMB.3","NU","PC","PE","PED"
"GRMZM2G546010","M16",5.08594,0.0014107,1.02329,0.000105455,0.000423509,2.22362,4.02504,2.56615,4.3875,0.520171,0.002509,1.70369,2.09233,0.275652,0.685052,1.27241,1.72622,3.24197,2.72336,17.6638,7.7283,8.50495
"GRMZM2G546229","M16",5.60198,0,0.571639,0.587123,0.519909,0.677842,0,0,0,0,0,1.68361,0,0,0,0,0,0,1.32315,9.25167,5.25127,7.85408
"GRMZM2G546541","M4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639762,0,0,0,33.1531,0,0,0.836291
"GRMZM2G546647","M6",0,0.584718,0,0,0,0,0,0,0.612345,0,0,6.3341,0,0,0,0.975027,0,0,0,0,7.28629,2.66727
"GRMZM2G547104","M17",0,0,0,31.3124,32.7129,0,0,19.5067,19.162,36.3226,12.6445,0,0,0,0,0,0,0,0,0,0,0
"GRMZM2G547337","M4",0,0,0.621486,0.234554,0.783329,0.475067,0.969984,0.492998,0,0.98507,1.01096,0.607603,3.97072,4.29851,4.33096,1.07999,4.97765,4.62984,6.40942,0.631377,4.44588,0.527969
"GRMZM2G547449","M11",0,0,0,0,0,0,0,0,0,0,3.55982,7.2759,0,0,0,0,0,0,0,22.0295,0,0
"GRMZM2G547710","M8",37.8422,0,0,0,6.72572,0,0,24.338,0,0,0,0,0,0,0,262.878,228.127,360.236,0,0,0,0
"GRMZM2G547723","M6",0,0,7.07812,5.31512,0,0,0,0,0,0,7.77682,0,0,0,0,4.21093,0,0,5.04785,0,7.49337,0
"GRMZM2G548174","M6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.9,0,0,1094.63,0
"GRMZM2G548321","M7",0,0,7.81437,6.62908,10.5106,34.0085,12.0528,0,0,0,0,0,0,0,0,7.30422,10.4224,22.804,0,0,16.1464,0
"GRMZM2G548558","M11",0,1.03e-05,0.75502,31.1151,31.8264,18.0232,0,8.19e-05,5.65638,2.15362,0,0,0.000500794,4.95275,0.000761204,24.9905,1.29568,15.4387,2.02923,68.8093,3.49e-05,26
"GRMZM2G548560","M6",0,0,0,103.537,88.4951,106.662,0,56.8118,0,219.631,0,0,0,55.7461,75.2178,82.4576,49.2898,126.673,0,0,523.594,160.161
"GRMZM2G548591","M4",0,0,0,5.64973,0,0,5.21225,0,0,0,0,0,16.4954,9.2602,0,0,12.5417,0,60.0659,0,0,0
"GRMZM2G548708","M15",0,111.559,0,0,0,0,0,561.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GRMZM2G549123","M4",0,0,0,3.08e-72,8.77e-93,66.0246,26.027,0,0,0,25.4064,0,0,1.42e-235,0,0.495237,100.922,326.403,458.183,1.1e-63,2.56e-63,122.687
"GRMZM2G549240","M5",2.07929,0.694171,2.18665,1.12324,1.67914,2.44759,0,0.700344,0.640248,0,0.955915,1.15617,0.630266,1.0044,0,1.03801,4.80771,4.51763,0,1.14791,6.47374,4.52944
"GRMZM2G549403","M5",0,0,0,0,2.00812,0,5.25035,0,0,0,0,0,0,2.6122,0,0,0,0,0,0,17.5393,21.0994
"GRMZM2G549543","M17",0,7.57266,2.24965,20.9671,3.89346,4.98859,2.25979,2.3324,2.27294,5.38426,8.90934,8.93112,0,2.63224,0,0,0,11.8656,0,0,0,0
"GRMZM2G549808","M4",0,4.19639,7.37831,0,3.33189,4.47291,0,4.33679,16.7625,0,0,0,14.7636,0,0,0,11.3869,0,67.3787,0,15.8586,0
"GRMZM2G550417","M9",0,77.1227,129.453,30.3038,56.9248,17.706,0,0,16.2836,0,0,0,0,37.9717,0,151.74,0,48.3968,0,0,0,0
"GRMZM2G550925","M13",1.02604,8.0347,13.0871,7.33e-05,3.94689,2.39828,0,0.000507535,4.60538,0,1.2e-05,1.64347,7.80154,15.3654,42.9851,16.1301,7.16966,3.37e-05,10.4475,22.0906,37.32,2.09211
"GRMZM2G550974","M12",25.9686,12.2148,15.4488,8.74065,4.84481,3.70786,0.476443,0.58396,0,1.17476,0.772986,1.53219,64.2261,30.586,22.2881,0,0,1.30585,0,0,1.29839,0
"GRMZM2G551009","M4",0,3.95323,6.75427,0,12.0284,3.77533,4.58636,25.5141,3.50406,0,0,0,0,3.93196,0,6.04578,8.56373,0,31.6282,0,0,8.38924
"GRMZM2G551304","M11",0,0,0,0,0,0,0,0,0,0,0,0,0,557.762,0,0,0,0,283.017,1978.43,0,0
"GRMZM2G551315","M12",0,2.82676,0.790367,2.26772,1.12321,1.35488,2.97132,0,0.436377,1.11651,0.694469,0,8.09822,3.62165,2.87723,1.45827,0.963537,2.21273,0,0,0,0
"GRMZM2G551597","M4",0,25.7621,0,0,0,0,0,0,0,0,0,0,238.337,0,0,55.0278,35.8405,134.567,112.813,0,0,34.1271
"GRMZM2G551828","M9",0,0,188.421,0,169.918,0,0,0,207.795,0,0,0,0,208.067,290.543,145.957,245.86,114.598,0,0,0,0
"GRMZM2G552140","M5",1.08013,0,0,0,1.30263,3.3153,0.915774,0,0.390599,1.50493,0,0,0,0,0,4.51508,4.08577,1.83461,4.66299,0,4.83896,4.60814
"GRMZM2G552644","M9",1.34525,0.94848,1.9928,2.09952,1.57e-06,3.97274,0.529976,2.9e-06,1.00938,0.745141,1.11e-06,2.31451,6.06703,3.46226,2.13682,5.33447,2.42902,1.87836,0.727325,0,0,0
"GRMZM2G552654","M12",10.7074,13.9523,22.9444,23.9703,10.0073,13.7451,9.79407,7.50491,28.1205,16.685,0,2.3433,76.6647,60.7465,43.2255,41.9434,24.9956,57.2995,20.1759,0,0,4.81653
"GRMZM2G552690","M8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.491,0,0,0,0,0,0
"GRMZM2G552956","M4",0,0,0,0,0,0,0,0,0,0,2.52433,0,0,0,0,0,1.36393,1.47538,412.523,36.3682,0,52.674
"GRMZM2G553069","M2",31.6053,54.8296,99.4827,3.62487,6.07591,5.12e-05,12.3752,11.9496,39.9523,6.65207,13.7622,18.356,93.9792,186.37,227.28,244.593,230.946,180.33,0.000782296,0.00386546,14.4799,13.6853
"GRMZM2G553095","M3",0,2.96968,0,0,4.52834,11.3034,0,0,0,0,4.10655,0,10.7531,2.94423,0,0,12.2206,6.73459,0,0,18.3238,31.3717
"GRMZM2G553132","M18",0,0.326827,0.285094,2.26069,2.89225,10.3494,5.57591,6.11445,5.94152,115.159,144.382,98.2958,0,0,0,0,0,0,0,2.8143,0,1.16715
"GRMZM2G553379","M13",0,0,0,0,0,0,0,0,0.248005,0,0,0,0,0,0,0,0,0,0,18.1084,14.6644,3.54444
"GRMZM2G553607","M11",0,0,1.20089,0,0,0,1.25418,0,0,0,0.769714,3.71e-06,0,3.30287,0,0,1.28671,0,0.552608,95.295,2.16013,4.14065
"GRMZM2G554314","M12",2.22705,4.34149,6.77806,2.11222,0,0.00580653,1.96495,0,3.61148,0,0,0.712356,0.000474217,17.9038,12.8574,2.10588,0.860901,1.95201,0,0,0,0
"GRMZM2G554962","M15",0,0,0,0,0,0,8.7934,25.3252,14.7362,0,0,0,0,0,0,1.78789,0,0,0,3.02951,0,0
"GRMZM2G555936","M18",0,0,0,1.69823,1.22248,1.62431,0.201818,2.28494,1.41686,5.44762,6.649,5.27831,0,0.477639,0,0,0,0,0,6.08517,0,0.90225
"GRMZM2G555946","M17",2.11191,5.17653,0.81274,32.0091,81.5796,21.9592,2.85759,11.5198,11.4895,5.47625,6.96036,12.0806,4.46855,3.1355,2.34707,14.2525,1.73388,5.81557,16.9835,14.8156,11.7089,1.925
"GRMZM2G555967","M12",16.7692,16.1884,13.2049,8.23305,15.4256,13.1521,5.64502,4.92902,10.7033,8.26339,8.03877,9.67114,73.7401,67.3619,55.9874,0,5.35791,10.8392,9.88704,0,10.7349,5.44796
"GRMZM2G555972","M12",1.43591,9.77007,4.3167,3.19461,5.21243,2.65082,4.227,2.69505,0.793582,0.695188,2.99186,1.48658,22.5468,15.5033,11.9938,1.92553,5.91772,6.02518,0.282501,0,1.39751,1.85695
"GRMZM2G556207","M6",1.76833,2.79412,0,2.4146,0.714942,1.69946,7.31658,3.52328,2.2748,2.09835,0.000207109,3.14611,2.03336,1.5409,6.05142,5.08844,11.3747,3.27243,5.44872,3.23318,26.4476,2.27e-10
"GRMZM2G557023","M8",0,0,2.97653,0,2.64096,0,0,3.26098,3.11628,0,4.54761,4.52788,0,0,0,13.7573,0,33.2567,0,0,0,0
"GRMZM2G557614","M11",2.49e-05,2.23457,1.60731,1.70035,0.925389,0.257049,0.000235266,0,0.96377,0,0.000919124,2.37681,3.99913,0.0750837,0,1.15027,0,6.55624,7.23387,52.3465,0.00044457,1.87689
"GRMZM2G558193","M12",3.63776,1.35213,0,0.656001,0,0.67719,0,1.24833,0,0,0,0,0,6.5093,1.02294,0,0,0,0,0,2.84996,2.52283
"GRMZM2G559048","M5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27988,0,10.1578,10.0468
"GRMZM2G559483","M8",0,0,0,0,0,0,1.55e-06,9.73763,3.57011,0,6.94224,0,9.2602,0.000241321,0.000201696,67.0209,94.4137,25.0429,0,0,8.51946,0
"GRMZM2G559503","M10",1039.01,2210.11,4038.51,1302.93,1385.38,4700.78,252.257,0,204.005,0,729.494,265.746,1038.08,2330.8,2682.28,278.762,609.692,677.301,0,523.955,0,77.4078
"GRMZM2G559822","M6",0,0,0,0,0,0,0,0,3.47847,0.806435,0,0,0,0,0,4.22316,5.22827,9.06888,0,0.836223,54.5278,6.36414
"GRMZM2G560437","M11",0,0,0,0,0,0,0,3.57659,0,1.51324,2.16616,0,0,0,0,0,0,0,5.62263,12.814,0,0
"GRMZM2G560658","M15",0,10.0546,2.91892,0,0,3.43989,181.202,105.015,210.841,0,0,0,0,0,0,0,0,0,0,0,0,0
"GRMZM2G561040","M3",0,1.74444,7.33e-05,2.52e-05,2.5103,8.88e-23,2.4e-09,6.38e-07,1.93806,1.33e-05,2.3287,2.29972,0.930725,18.6802,11.6104,0.000398895,2.95248,9.01e-05,1.14e-05,0.374061,9.01202,20.2262
"GRMZM2G561065","M6",0,0,0,247.697,0,0,0,172.583,0,0,0,0,438.743,0,0,63.7591,69.4987,0,173.209,0,920.56,216.791
"GRMZM2G561369","M12",0,2.83216,2.48317,2.97823,0,0,0,0,0,0,3.41306,0,0,8.71363,0,0,5.95003,0,0,0,0,0
"GRMZM2G561575","M3",2.16177,0.677446,0,1.4332,0.512128,0.629001,0.61218,0,0,0,0.910348,0.873268,0,0,0.984526,9.65165,2.64543,7.43852,2.5254,0,3.38243,10.0669
"GRMZM2G562041","M18",0,0,0,1.07176,0.803673,2.89664,0,0,0.929082,24.2851,10.6186,12.9144,0,0,0,0,0,0,0,0,0,0
"GRMZM2G562647","M8",2.51568,2.2583,1.90574,1.86186,3.39986,1.14119,0.891488,0.910672,2.46647,0.242519,1.43645,0.410084,3.44908,4.63816,2.41247,20.1273,26.1087,22.4389,2.67397,0.235676,0.490463,0.65788
"GRMZM2G562670","M4",1.71e-14,3.92e-06,4.2e-05,1.78e-06,1.12e-08,1.66e-07,5.18e-06,0.742614,1.38e-05,2.64e-08,0.316195,9.34e-06,1.59e-08,1.35004,0.000531592,0.957305,3.96e-11,4.69e-08,18.9462,5.6544,0.000499998,2.95562
"GRMZM2G562729","M17",5.33347,2.67905,4.96051,27.7598,25.7076,12.8419,0.191943,0,0.367305,0.478657,0.60363,0.259341,0,0,0,0,0,0,0,0,0,0
"GRMZM2G562939","M5",0,0,0,0,1.27178,0,0.372353,0,0,0,0,0,0,0,1.19125,3.62803,4.63612,8.04748,2.27348,0,6.05154,6.8438
"GRMZM2G563453","M8",2.96571,6.56772,9.32763,26.5088,2.03022,8.7557,15.4355,16.0866,4.08127,2.86551,3.5598,0,12.2686,24.0013,10.4982,46.2453,33.1748,53.1277,5.33973,0,13.9944,3.80889
"GRMZM2G563482","M7",1.82522,3.27644,2.68464,0,1.27267,1.5127,2.07779,0,0,0,6.63118,0.666035,7.23288,12.6012,13.9428,14.8243,17.8406,18.7,2.12523,1.73648,13.9536,3.57708
"GRMZM2G564284","M6",1.68212,1.38784,4.8364,1.09511,0.524739,9.48e-06,0.834961,0.000137071,2.70182,0.10145,0.379514,7.61e-05,16.2613,3.53076,6.04324,8.15521,31.0759,27.3562,22.4113,0.0135234,21.4022,11.5338
"GRMZM2G564586","M17",11.7913,17.7249,35.9201,30.6006,18.821,26.642,2.41743,6.10069,7.14966,3.59098,9.64048,2.2285,0.853009,2.87295,1.05692,0.607636,0,0,0,2.96145,1.52716,0.823529
"GRMZM2G564674","M10",0,1409.39,0,0,0,459.466,0,0,480.291,0,0,0,728.865,433.269,0,235.118,0,575.674,0,0,0,122.217
"GRMZM2G564805","M18",3.09e-26,10.3754,11.7138,9.47785,19.3234,14.7876,4.1e-23,10.8019,7.07313,0.287627,23.0442,24.0896,0.720992,11.1171,13.7921,0,0,0,4.23e-65,0.551837,0,0
"GRMZM2G565529","M6",0,2.44158,2.1576,0,0,0,0,0,0,0,0,0,15.3353,12.0826,13.3288,30.8366,15.5537,54.3019,27.4172,13.6497,53.2706,0
"GRMZM2G565729","M2",9.19197,16.2549,8.96969,4.48652,7.15109,4.30552,0.421868,0,1.54212,0,0.646127,1.10264,22.6344,20.2906,15.6521,21.4836,44.2683,45.6311,12.5471,0,2.9282,0.810469
"GRMZM2G566253","M6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4228,0,7.86185,16.6689,0
"GRMZM2G566381","M17",0,0,15.1528,0,0,47.4982,0,0,0,64.4764,0,0,0,0,0,0,0,0,0,0,0,0
"GRMZM2G567165","M5",1.1606,2.44802,0.727154,5.88557,0.332892,2.91062,0.989847,5.60736,2.05015,0.81224,0.548613,0,0,1.34119,3.13008,4.61235,12.1462,2.86816,1.56357,4.84764,42.8232,33.4854
"GRMZM2G567897","M12",0.00020524,0.721255,4.71713,0.476567,1.23711,0.000131756,6.95683,4.33225,3.20771,0.282465,2.35476,3.39177,2.40316,3.06321,18.2302,10.6774,5.57564,2.28839,2.4e-05,0,10.1509,0
"GRMZM2G568168","M4",0,0,89.4201,0,0,54.1277,0,50.4364,0,0,0,0,0,0,0,58.7246,0,92.9874,357.531,0,0,137.866
"GRMZM2G568177","M17",0,0,0,4.96104,0,33.7225,0,13.1063,0,0,0,5.93199,0,0,0,0,0,0,0,0,0,0
"GRMZM2G568549","M8",0,0.617496,0,0,0,5.37e-07,0.00221884,0,0,0,0.836227,1.48757,0,0.622762,0,14.1046,1.1591,3.99444,1.05148,0,1.45684,1.14642
"GRMZM2G569356","M17",6.29001,10.9954,9.16615,8.21134,7.84133,11.0833,15.7731,0,7.59912,13.7005,1.53098,10.9038,0,6.159,6.71728,0,0,0,0,0,0,0
"GRMZM2G570732","M4",2.24314,1.0171,0.661614,1.74683,1.6049,1.21191,2.50631,1.21414,1.21368,6.9543,4.90873,4.62021,4.53246,1.74082,1.43722,7.28432,2.70949,3.09532,27.6964,0.629876,9.82061,16.1228
"GRMZM2G570733","M4",3.93545,1.74125,0.98512,3.45815,2.23773,4.38244,6.1675,2.38918,2.80391,8.47537,5.78619,7.70912,7.90731,4.18852,0.86147,7.93595,2.28926,0,44.6258,6.94889,11.4201,30.179
"GRMZM2G570791","M10",0,8.29812,5.74057,11.3848,2.54817,4.957,1.47024,0,0,3.96823,0,0,9.51982,3.39716,0,0,0,0,3.54046,0,4.92624,0
"GRMZM2G570873","M4",9.09704,0,2.29368,0,4.00173,0,0,12.2369,4.76266,13.3834,3.51772,16.9704,8.39826,2.63339,0,0,0,5.89686,14.1739,0,0,0
"GRMZM2G570875","M11",0,0,0,0,40.8881,0,0,51.4297,0,0,0,0,0,0,0,54.1269,0,349.879,0,201.368,0,0
"GRMZM2G570922","M18",0,0,0,0,0,0,0,0,0,25.8288,28.3984,0,0,0,0,0,0,0,0,0,0,0
"GRMZM2G572066","M8",0,0,0,4.30989,2.33837,1.00068,1.33157,1.7715,2.1171,0,0,10.2899,1.94734,2.53845,3.37419,83.5655,14.5115,13.3799,13.7509,0,14.2914,7.97963
"GRMZM2G572658","M5",0,2.53504,1.55818,0.757637,0,0,19.6043,27.4639,28.7517,0,0,1.01086,0,4.06856,6.13679,15.879,10.6179,18.876,2.90352,0,45.1687,30.9479
"GRMZM2G572807","M3",0,1.45098,1.14691,5.30887,1.04986,2.30401,0,0,0,1.90773,1.81809,3.21547,0,0,0,0,0,0,6.8808,4.61811,4.91408,10.9723
"GRMZM2G572820","M4",2.69239,1.48049,0.607322,0,0,1.2956,0,3.56027,0.642045,0,0,0,4.18272,0,0,7.1258,2.79523,3.17062,23.8949,0.803375,11.0335,8.88047
"GRMZM2G573324","M3",0,0,0,0.399375,0,0,0.269058,1.69086,0,0,0,0.949225,5.87816,1.90143,3.80019,3.34116,5.33304,0.880618,7.44299,4.52523,5.94074,20.8038
"GRMZM2G573682","M12",0,0,0,0,183.963,0,0,0,0,0,0,0,0,675.842,0,0,96.6962,0,0,0,0,105.003
"GRMZM2G573952","M15",0,238.211,154.433,297.791,234.438,644.482,224765,255262,219349,1168.4,252.329,72.6762,784.673,61.8242,352.966,2818.73,587.484,190.682,276.768,1263.16,5202.9,296.722
"GRMZM2G573956","M15",0,4689.46,0,0,0,2894.67,11468.6,71453.6,71125.8,0,0,0,0,0,0,0,0,0,0,0,0,0
"GRMZM2G574388","M11",0.936085,1.60351,0,1.74957,0.525167,0,0,1.61575,3.63276,3.93909,0.899333,1.65409,0.804029,0.350263,0.985574,0.939135,0.59708,6.11142,3.47503,29.1686,0,2.7214
"GRMZM2G574416","M3",0,2.82e-07,0,1.07e-06,1.03471,0,0,1.93732,1.09119,1.6481,1.43549,12.0119,4.26955,2.85348,6.44725,4.53819,4.20844,1.06864,5.28e-14,0,0.733569,7.53414
"GRMZM2G574713","M6",0,0,4.54409,6.47741,10.0823,4.84026,0,7.59683,0,0,0,0,0,5.19387,0,3.6428,0,0,19.6078,0,37.2962,5.24895
"GRMZM2G574887","M3",0,0,0.0252858,0,2.09e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18399,0,48.3737
"GRMZM2G575566","M4",0,0,0,0,0,0,0.0923836,0,0,0,0,0,0,0,0,0.0894118,0,0,18.6276,0,0.134996,2.44335
"GRMZM2G576460","M4",1.42374,31.8059,16.0725,11.2565,11.3395,8.09455,155.368,234.95,174,2.24578,3.51772,10.5142,49.2955,67.9104,94.8417,76.3202,42.7874,40.1854,8616.74,2475.35,775.295,21.232
"GRMZM2G577075","M6",0,0,9.24048,74.2525,0,0,9.45646,17.845,0,0,10.0715,0,0,0,0,0,0,34.5908,0,16.0797,46.5511,0
"GRMZM2G577086","M4",0,4.68265,0,0,3.64008,0,0,4.23475,8.34373,0,0,0,0,0,0,0,0,0,31.4614,0,0,0
"GRMZM2G577482","M16",0,0.711631,2.5378,0.675178,1.1254,2.85112,4.22893,0,2.61955,2.91322,0,0,0,0.755018,0,0,2.73911,3.13973,1.29378,8.78571,1.66457,6.01651
"GRMZM2G577611","M15",3.10802,6.33096,3.47024,0,2.0319,2.84191,18.3683,1.19999,5.99026,0,0,0,0,0,0,2.37928,0,6.77143,0,0,0,0
"GRMZM2G577658","M9",2.59682,12.7513,18.3117,3.07487,8.24607,2.62329,0.581767,8.84784,2.2566,0,4.89696,3.92e-06,12.3517,15.3411,7.74982,9.67326,11.3237,8.83666,0.482188,2.81e-06,1.78108,2.58824
"GRMZM2G578045","M3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2192,0,0,103.88
"GRMZM2G578128","M9",15.8751,17.2624,29.492,20.0942,16.5133,17.3702,9.30899,12.4542,11.8754,11.7035,5.25871,5.39853,0,65.9974,65.4146,39.6854,48.6567,61.6949,0,20.3846,0,0
"GRMZM2G578515","M15",0,2.82458,0,7.17313,4.2427,2.49865,6.05549,2.46581,7.22313,0,0,0,0,8.46784,0,0,4.52925,9.41684,0,0,0,0
"GRMZM2G578538","M7",0,0,0,0,0,0,0,0,0,0,4.23829,0,0,0,0,0,7.54289,59.7628,7.20734,0,10.1079,8.05677
"GRMZM2G579379","M3",0,0,0,0,0,1.266,3.09949,7.20437,4.62796,0,0,1.50737,0,1.32795,9.50365,9.25123,4.92578,2.82281,0,0,3.11484,5.43771
"GRMZM2G579772","M4",0,0.797149,1.40955,0.752772,2.1357,0.765096,0.238977,0,0,0,0,0,1.37191,0.291301,0.415963,0.383789,2.44591,3.95656,8.06896,0.264158,4.071,1.49225
"GRMZM2G579782","M4",10.5471,5.91236,2.55066,18.5191,13.8976,11.9549,2.89515,8.45433,5.41291,7.77054,7.97569,0,17.9298,6.04279,0,0,0,0,50.2693,20.7092,18.4288,0
"GRMZM2G579783","M17",0,0,0,1767.67,1375.42,6304.85,0,0,0,0,0,0,0,0,0,130.022,0,0,0,0,0,0
"GRMZM2G580212","M4",0,2.06e-13,0,0,0,0,0.666943,0,1.44158,0,0,0,6.15e-28,2.1e-12,0,5.15e-34,0.743438,6.03e-66,50.1559,0.450899,3.68092,1.05e-93
"GRMZM2G580486","M15",0,0,0.725333,1.18013,1.01228,0.851085,8.55233,0.832768,5.92891,3.87341,5.30185,0.991872,0,3.21546,0,0,0.846905,0,0,0,0,0
"GRMZM2G580536","M6",0,2.58599,0,1.7955,0.511596,0,0,0,0,1.35301,0,0,0,0.671643,0,0,0,0,2.57755,0,3.47066,1.5535
"GRMZM2G580812","M4",1.32195,3.37403,3.48508,0.877245,0,2.55247,3.74063,0.500914,1.93182,0,5.12594,0,1.28467,1.0577,1.52413,11.1263,1.03594,2.49438,35.1295,0,0,0
"GRMZM2G580993","M4",1.50018,1.43961,1.53035,3.71337,1.17289,0.301899,3.47575,3.26604,5.38133,3.13794,1.11711,0,6.87008,3.81414,5.36916,7.01275,3.99141,1.97329,73.6871,10.0271,33.224,1.31886
"GRMZM2G581052","M8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9858,38.2235,0,0,0,0
"GRMZM2G581175","M7",9.50114,9.8056,13.5147,6.47971,9.6025,5.1419,1.38006,2.65927,0,0,5.66327,0,12.7452,9.81269,3.94676,8.66852,46.5207,62.7933,0,0,21.0221,15.8226
"GRMZM2G581200","M3",0,0,0.399491,0,0,0.910775,0,0,0.426564,0,0.598664,0,1.38092,0.501229,0,1.66342,1.03182,1.21566,2.90608,1.08644,0,5.79511
"GRMZM2G581205","M3",0,0,1.36129,0,2.39805,1.51221,0,1.45468,0,7.59219,0,0,0,0,0,2.28078,6.15891,3.48286,5.681,3.82326,0,9.56029
"GRMZM2G581425","M3",0.986098,0,0.738788,0.609757,0,0.537695,0.88085,0,1.13289,3.61992,1.74804,0,0.818261,0.637376,0,0.392354,0.524311,4.55748,0,1.67316,0.666033,8.54261
"GRMZM2G581457","M15",0,0,0,0,0,0,7.77394,4.20575,1.43702,0,0,0,0,5.04802,0,2.59849,0,0,0,4.31169,0,0
"GRMZM2G582317","M11",7.47431,0.925559,0.386986,3.31553,1.45018,0.428195,0.844998,1.39167,0,0,2.00076,0,0,0,1.35903,0,0,3.85661,0,41.8077,3.23513,0.946435
"GRMZM2G582449","M11",1.93718,1.75191,4.03469,2.37635,5.57423,2.92165,9.65735,4.64154,3.15936,2.5351,4.72169,3.81665,9.19197,0,4.06952,0,0,10.2686,0,38.1812,1.93112,0
"GRMZM2G582514","M4",0,0,0,0,0,0,7.95233,0,0,0,0,0,0,0,0,0,0,18.8097,164.037,0,0,32.8708
"GRMZM2G582578","M12",0,0,0,572.438,0,0,0,0,0,0,0,469.833,0,0,1676.84,0,0,0,0,0,0,0
"GRMZM2G582776","M11",0,1.47189,0,0,1.16113,0,0,0,0,0,0,0,3.74953,0,0,0,0,0,0,17.2732,3.97167,0
"GRMZM2G583422","M8",1.09e-159,2.19e-19,1.37e-21,0.00805315,0.826583,0.266381,1.69931,0.3756,0.92374,9.23e-06,1.01069,0.66871,2.44496,3.23766,5.28339,11.5761,7.64945,15.2399,0,1.40977,0.000778465,1.84386
"GRMZM2G583590","M1",0,9.88562,0,0,7.58257,10.1237,0,0,0,0,0,0,0,10.2232,44.3228,42.6996,50.7177,33.4615,0,12.7266,0,27.7153
"GRMZM2G584110","M10",15.889,63.7539,98.9579,25.6903,8.3015,29.0785,9.37811,9.86347,9.92769,0,11.1893,29.9407,62.5177,34.3814,74.4003,11.8852,0,35.5791,0,0,0,0
"GRMZM2G584952","M8",6.78293,1.76832,1.56147,10.1445,5.32776,12.7307,0,1.60723,0,4.63061,7.31721,9.13922,0,0,0,17.1353,53.7145,3.01635,0,5.92713,0,0
"GRMZM2G585299","M6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.124,0
"GRMZM2G585837","M3",0,0,5.93582,20.5244,0,0,0,20.1021,6.46197,0,0,0,0,0,10.1421,13.5364,17.4391,21.5555,0,7.89807,0,70.5189
"GRMZM2G585953","M4",0,0,0,0,530.947,0,0,0,0,0,0,0,0,0,0,0,0,0,804.421,0,0,0
"GRMZM2G587004","M4",0,0,0,6.49687,0,0,12.3863,48.4249,13.7964,0,0,6.58907,0,10.0136,0,0,12.3451,29.7499,99.6626,0,18.9916,12.66
"GRMZM2G587194","M5",2.48004,0,0,0,0,0.841826,0,0,0,0,0,0,0,0,0,6.71825,10.478,9.9156,3.24175,7.43969,24.1591,17.3792
"GRMZM2G587543","M8",1.47897,0.569974,2.82421,0,0,0,0,1.0489,0,0,0,0,0,4.20323,0.829302,7.11531,10.3134,22.0406,0,0,0,0
"GRMZM2G587744","M12",1.70592,3.03488,6.22559,0,3.75717,8.11709,2.77154,2.78864,6.60205,0,2.7662,1.88186,5.54419,21.0758,35.586,4.40043,8.15758,9.40766,1.06117,0.679785,1.35993,0
"GRMZM2G587876","M6",0,2.59693,0,0,2.01944,0,0,12.4081,4.87948,0,9.4607,0,0,8.15081,0,58.8123,12.2791,0,0,6.80031,56.4521,32.7848
"GRMZM2G588623","M6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05538,6.34581,0,11.6459,0
"GRMZM2G588649","M12",0,0,0,0,0,0,0,0,752.802,0,0,0,0,734.944,1049.34,625.08,0,312.301,0,0,0,0
"GRMZM2G589029","M6",3.06114,4.21148,3.63035,0.974399,0,1.0851,0.844966,7.67972,3.73844,0,1.30697,0,11.3797,5.4198,9.51794,13.4898,2.37307,8.43489,0,0,24.175,0
"GRMZM2G589424","M8",0,0,0,0,0,0,0,0,0.829599,0,0,0,0,0,0,7.08543,16.2822,7.96432,0,0,0,1.9493
"GRMZM2G589470","M9",13.8986,10.9239,11.4746,8.96914,8.04383,7.19235,6.42753,2.07189,4.7962,1.18498,2.90112,1.94612,4.86703,8.81777,12.9793,14.0431,28.007,17.3673,0.975975,0,2.52187,0
"GRMZM2G589579","M8",2.73818,3.78391,3.19064,4.4481,3.98854,4.05848,5.9913,5.3092,4.71378,10.8468,9.29779,10.3359,19.6412,16.7157,13.1602,66.8895,79.8428,56.507,5.2791,3.58809,11.5421,7.95509
"GRMZM2G590008","M6",0,0,0,0,0.331465,0,0,4.52096,0,0,0,0,0,0,0,0,0,0,0,2.17715,23.3034,0.840485
"GRMZM2G590771","M10",53.1285,49.4771,35.1239,17.3671,17.4557,15.0528,5.82887,7.0629,4.00508,9.31483,6.96836,12.3444,0,14.6813,0,2.85e-06,16.2113,14.9145,2.99479,0,33.2384,3.71896
