plant	genotype	day	volume.fluo.iap	side.area (px)	top.area (px)	side.height (px)
1121KN281	Wiebke	50.400369	18769150.05	82386.14286	162719	718.1428571
1121KN282	Wiebke	50.401192	17548934.19	76905.85714	148538	722
1121KN283	Wiebke	50.402016	17535402.75	83939	149299	796.8571429
1121KN284	Wiebke	50.402838	17506291.1	82533.42857	148321	729
1121KN285	Wiebke	50.403664	17529415.59	79546.57143	151258	790.7142857
1121KN286	Wiebke	50.404487	18783762.4	85096.57143	151032	762.1428571
1121KN082	Trumpf	50.407784	22797639.07	97361.14286	172347	753.8571429
1121KN083	Trumpf	50.408608	23173323.54	97891.85714	163742	676.1428571
1121KN084	Trumpf	50.409431	24561415.04	95667.42857	183588	653.1428571
1121KN085	Trumpf	50.410252	20438856.42	90830.28571	158545	671.5714286
1121KN086	Trumpf	50.411073	24627467.62	98618.85714	183991	635.5714286
1121KN087	Trumpf	50.411895	22468989	97573	169203	669.1428571
1121KN088	Trumpf	50.412718	20777827.39	91647.85714	150336	634.1428571
1121KN089	Trumpf	50.413538	23420152.53	98728.14286	164592	661.8571429
1121KN090	Trumpf	50.414362	23725588.1	99989.57143	162791	617.7142857
1121KN100	Franken	50.422594	17164023.63	82165.14286	130519	729.4285714
1121KN101	Franken	50.423415	19333553.47	89928.85714	153747	659.2857143
1121KN102	Franken	50.424236	20844638.03	93711.28571	153411	713.8571429
1121KN103	Franken	50.42506	20852850.18	90299	164987	595.7142857
1121KN104	Franken	50.42588	21199481.04	93689.71429	156580	682.8571429
1121KN028	Isaria	50.434535	24175132.37	107493	167207	606
1121KN029	Isaria	50.43523	25874178.31	111870.4286	175614	576
1121KN030	Isaria	50.436054	22472567.9	104764.8571	145370	668.5714286
1121KN031	Isaria	50.436878	25771707.69	112434.2857	175306	653.8571429
1121KN032	Isaria	50.437699	23067571.16	106909.5714	143607	624.8571429
1121KN033	Isaria	50.438524	25372658.81	111635.7143	167697	705.7142857
1121KN034	Isaria	50.439347	23218529.59	104817.5714	157318	597.8571429
1121KN035	Isaria	50.440167	24497179.42	108426.5714	163410	634.7142857
1121KN036	Isaria	50.440989	20369711.18	99654.71429	127831	669.2857143
1121KN046	Perun	50.449222	19258801.76	89031.85714	156598	628.8571429
1121KN047	Perun	50.450044	14461668.09	80682.42857	118866	701.2857143
1121KN048	Perun	50.450865	15644733.09	81208.28571	130894	679.8571429
1121KN049	Perun	50.451686	14704274.2	79932.85714	130829	708
1121KN050	Perun	50.452508	21198431.18	96088.14286	147630	694.2857143
1121KN051	Perun	50.453331	13745476	73622.14286	125939	655
1121KN052	Perun	50.454151	14763338.93	82979	129009	711.5714286
1121KN010	Apex	50.462357	18139218.22	84155.14286	145723	523.4285714
1121KN011	Apex	50.463179	16007947.02	81554.42857	133500	541.1428571
1121KN012	Apex	50.464	17662175.24	84924.71429	150675	605
1121KN013	Apex	50.464823	15598227.59	78167.57143	135989	494.4285714
1121KN014	Apex	50.465643	14881876.02	75603.28571	131832	548.4285714
1121KN015	Apex	50.466463	18106713.79	87744.71429	146860	520.7142857
1121KN016	Apex	50.467285	16823339.42	81646.71429	151878	489.4285714
1121KN017	Apex	50.468107	14994482	77905.85714	132992	510
1121KN018	Apex	50.468925	17757952.32	86417	137520	570.8571429
1121KN105	Franken	50.500776	20240210.26	92876.42857	156497	641
1121KN106	Franken	50.501492	22968971.78	98862	191710	743.4285714
1121KN107	Franken	50.502188	21205146.08	95250.71429	173523	669.2857143
1121KN108	Franken	50.50301	23196624.45	95427.57143	184892	600.5714286
1121KN118	Intensiv	50.511218	26016921.91	112566.2857	189514	778.2857143
1121KN119	Intensiv	50.512038	21940702.64	102003.1429	156864	780.5714286
1121KN120	Intensiv	50.512859	NA	NA	NA	NA
1121KN121	Intensiv	50.513681	22994722.38	104161.2857	168345	781.1428571
1121KN122	Intensiv	50.514501	21539156.77	102630.8571	162008	787
1121KN123	Intensiv	50.515321	21957129.23	101638.2857	173849	752.4285714
1121KN124	Intensiv	50.516142	23402100.76	104986.8571	171307	720.8571429
1121KN125	Intensiv	50.516959	23232630.29	103708.2857	167570	682.2857143
1121KN126	Intensiv	50.517778	22068170.08	102494.2857	151136	815.5714286
1121KN287	Wiebke	50.521878	16873764.37	77353.42857	166266	672.4285714
1121KN288	Wiebke	50.522697	18405047.96	81734	161179	689.8571429
1121KN295	MorexDH	50.528439	19524182.88	85245	153712	930.2857143
1121KN296	MorexDH	50.52926	21183632.6	90702.85714	149670	832.7142857
1121KN297	MorexDH	50.530081	22720422.43	91106.14286	164888	753.4285714
1121KN298	MorexDH	50.5309	20860692.93	85569.71429	164549	669.7142857
1121KN299	MorexDH	50.531721	17968443.62	82041.42857	133849	705.8571429
1121KN300	MorexDH	50.53254	20762522.55	87428.42857	152595	754
1121KN307	BarkeDH	50.538274	23324500.47	92044.28571	173879	655.8571429
1121KN308	BarkeDH	50.539094	21610632.42	88475.28571	168590	654.4285714
1121KN309	BarkeDH	50.539913	22468096.07	90421.85714	182096	680.4285714
1121KN310	BarkeDH	50.540733	24301494.4	95609.14286	185002	578.5714286
1121KN311	BarkeDH	50.541552	23603429	94806.28571	182809	618.2857143
1121KN312	BarkeDH	50.542373	21984368.03	92173.14286	166480	723
1121KN136	Bavaria	50.553974	20914983.16	93582.28571	156011	650.2857143
1121KN137	Bavaria	50.554796	15447014.94	84189.85714	125308	863.1428571
1121KN138	Bavaria	50.555618	19305302.04	92115.57143	131154	730.4285714
1121KN139	Bavaria	50.556439	21248119.27	95422.57143	158758	644.4285714
1121KN140	Bavaria	50.55726	22280307.99	97181.85714	159891	639.5714286
1121KN141	Bavaria	50.55808	23565908.91	101717.7143	165562	607
1121KN142	Bavaria	50.558902	21071381.22	92584	158543	672
1121KN143	Bavaria	50.559721	22675621.43	98744.42857	176302	634.8571429
1121KN144	Bavaria	50.560542	21941027.23	98760	159328	710.1428571
1121KN154	BarkeCS	50.568752	21636030.97	90968	164802	718.7142857
1121KN155	BarkeCS	50.569573	21293572.17	90129.85714	169103	748
1121KN156	BarkeCS	50.570392	19877002.73	88938.14286	152435	721.8571429
1121KN053	Perun	50.571212	16085775.75	84223.71429	139877	675.2857143
1121KN054	Perun	50.57203	15860330.02	86728.42857	136636	701.5714286
1121KN064	Sissy	50.580226	15270224.9	87484.85714	128709	804.2857143
1121KN065	Sissy	50.581044	16199422.43	86848.71429	135701	807.5714286
1121KN066	Sissy	50.581865	15661949.51	88768	131683	763.1428571
1121KN067	Sissy	50.582686	15327254.19	85416.57143	124350	864.1428571
1121KN068	Sissy	50.583507	17356345.33	92107.28571	145336	696.8571429
1121KN069	Sissy	50.584327	13583257.69	78791.28571	119721	831.5714286
1121KN070	Sissy	50.585148	15432982.75	83348.42857	142667	749.8571429
1121KN071	Sissy	50.585968	18739710.45	89030.83333	162185	668.4285714
1121KN072	Sissy	50.586785	16623101.96	85760.85714	149684	836
1121KN157	BarkeCS	50.595716	18277619.07	84339.71429	137284	738.2857143
1121KN158	BarkeCS	50.596433	21186771.46	90033	152615	694.5714286
1121KN159	BarkeCS	50.597128	23839085.47	95494	184323	779.4285714
1121KN160	BarkeCS	50.597948	20718549	92313	145927	752.5714286
1121KN161	BarkeCS	50.598767	19759242.47	89548.85714	148586	827
1121KN162	BarkeCS	50.599587	21965449.86	90275.85714	172807	655.5714286
1121KN172	Beatrix	50.607781	19712353.8	91277.85714	162234	891.8571429
1121KN173	Beatrix	50.608602	24752417.98	100046.2857	188325	784.5714286
1121KN174	Beatrix	50.60942	24253538.42	98843.71429	176074	753.2857143
1121KN175	Beatrix	50.610242	23205758.2	94272.42857	177322	758.2857143
1121KN176	Beatrix	50.611061	21702787.1	93281.71429	155953	797.5714286
1121KN177	Beatrix	50.611883	21625104.98	94870.28571	158022	753.1428571
1121KN178	Beatrix	50.612703	24703437.67	101530.7143	176357	764
1121KN179	Beatrix	50.613521	25629922.86	102815.4286	175854	771
1121KN180	Beatrix	50.614342	22400680.02	96402.71429	170670	804
1121KN209	Eunova	50.616803	18845784.13	88855.28571	152056	630.7142857
1121KN210	Eunova	50.617624	19633540.85	90659.42857	147097	780
1121KN211	Eunova	50.618446	16664538.02	83688.71429	138870	582
1121KN212	Eunova	50.619266	14268442.55	73434.71429	123353	690.7142857
1121KN213	Eunova	50.620087	13987808.59	77945.57143	111624	620.7142857
1121KN214	Eunova	50.620909	17764685.42	86587	147847	649.7142857
1121KN215	Eunova	50.62173	17260205.09	84657.85714	146120	679.2857143
1121KN216	Eunova	50.62255	15996361.04	79185.85714	143547	609.1428571
1121KN226	Streif	50.630757	17658858.11	83283	142644	673
1121KN227	Streif	50.631577	21328035.27	88485.14286	174434	703
1121KN228	Streif	50.6324	20023160.04	91412.14286	142869	696.8571429
1121KN229	Streif	50.63322	23510070.82	93921.71429	187484	704.7142857
1121KN230	Streif	50.634039	25324535.08	99085.85714	192422	654.2857143
1121KN231	Streif	50.634858	25456723.06	102972.4286	184274	674.5714286
1121KN232	Streif	50.635675	22156732.81	95116.85714	168682	664.8571429
1121KN233	Streif	50.636495	22508401.48	93490	173000	638.7142857
1121KN234	Streif	50.637317	20583651.91	88736.42857	167833	686.7142857
1121KN190	Djamilia	51.341806	21169903.26	93357	168421	602.8571429
1121KN191	Djamilia	51.342637	20082581.69	90939.71429	159887	688.7142857
1121KN192	Djamilia	51.343465	18902639.06	88209.85714	148303	603.8571429
1121KN193	Djamilia	51.344292	21024915.8	87078.42857	159330	603
1121KN194	Djamilia	51.345119	19907501.89	90475.28571	158767	598.2857143
1121KN195	Djamilia	51.345946	20091326.27	87635.28571	160354	633.8571429
1121KN196	Djamilia	51.346773	19061586.09	88259.42857	147107	587.5714286
1121KN197	Djamilia	51.3476	21401963.33	94916.14286	168598	706.8571429
1121KN198	Djamilia	51.348427	19258810.56	86036.42857	159521	670.2857143
1121KN208	Eunova	51.356702	17012369.02	84839.28571	136597	695.1428571
1121KN244	Ursa	51.364959	28837515.43	111116.7143	201801	718.4285714
1121KN245	Ursa	51.365783	26797239.55	111423.2857	179116	653.2857143
1121KN246	Ursa	51.366607	22115720.84	98421.28571	162250	749.4285714
1121KN247	Ursa	51.367431	24604497.55	106117.2857	169406	734.4285714
1121KN248	Ursa	51.368256	24194115.23	98197.42857	174080	673.5714286
1121KN249	Ursa	51.369081	22366791.93	98839	166958	699.7142857
1121KN250	Ursa	51.369906	26313566.76	108338.8571	176468	679.7142857
1121KN251	Ursa	51.370733	21069003.54	97516.71429	153240	797.7142857
1121KN252	Ursa	51.371555	21274995.49	98761	147938	789.4285714
1121KN262	Victoriana	51.384875	21144966.89	88204.42857	158983	807.4285714
1121KN263	Victoriana	51.385574	21604093.43	90937.28571	148778	772.8571429
1121KN264	Victoriana	51.386398	19575445.65	85547.14286	142318	753.1428571
1121KN265	Victoriana	51.387221	21607706.18	90517.42857	154161	753
1121KN266	Victoriana	51.388044	20038918.58	85462.85714	147125	855.4285714
1121KN267	Victoriana	51.388869	18706044.78	84328.42857	130669	786.4285714
1121KN268	Victoriana	51.389693	21915846.15	91114.42857	155502	815.4285714
1121KN269	Victoriana	51.390519	22461583.15	90050.85714	153801	758.1428571
1121KN270	Victoriana	51.391345	24678822.67	95391	167052	708.2857143
1121KN280	Wiebke	51.399587	17543450.24	82884.14286	142598	726
1121KN281	Wiebke	51.40041	18633884.49	84258.85714	160455	730.8571429
1121KN282	Wiebke	51.401234	17799338.57	77739.14286	153737	723.1428571
1121KN283	Wiebke	51.402056	17153144.58	83601.85714	146713	807.8571429
1121KN284	Wiebke	51.402879	18097660.23	84533.71429	152974	728.5714286
1121KN285	Wiebke	51.403702	17325138.05	81721.57143	142130	789
1121KN286	Wiebke	51.404527	19013864.17	88618.57143	149899	760.2857143
1121KN082	Trumpf	51.407825	23658509.84	99556.85714	174800	749.7142857
1121KN083	Trumpf	51.408646	23478771.4	100211.8571	166035	680.5714286
1121KN084	Trumpf	51.409468	25559320.96	99916	187449	675.8571429
1121KN085	Trumpf	51.410289	20924391.29	94471.14286	155337	693.8571429
1121KN086	Trumpf	51.411114	25703588.15	103575.4286	181707	660.7142857
1121KN087	Trumpf	51.411934	23176163.32	100161.4286	165072	703.1428571
1121KN088	Trumpf	51.412755	22694397.21	96335.85714	159260	650.8571429
1121KN089	Trumpf	51.41358	24755824.59	103421.1429	165423	668.8571429
1121KN090	Trumpf	51.414402	25129932.39	103657.2857	167235	650.1428571
1121KN100	Franken	51.422622	18386387.53	85967.85714	137118	731.2857143
1121KN101	Franken	51.423443	20638816.65	94559	154639	659.4285714
1121KN102	Franken	51.42426	22951256.73	99752.85714	164655	736.1428571
1121KN103	Franken	51.425084	22817734.78	95998	175422	634.1428571
1121KN104	Franken	51.425907	23129258.35	99437.57143	166774	719
1121KN028	Isaria	51.434506	25346163.15	112070.5714	166206	678.1428571
1121KN029	Isaria	51.435202	27284559.26	116890.4286	179981	633.1428571
1121KN030	Isaria	51.436026	24163286.99	109026.1429	156874	709.5714286
1121KN031	Isaria	51.436849	26727302.26	116264.2857	177154	680.5714286
1121KN032	Isaria	51.437669	24860857.16	111990.5714	155357	665.8571429
1121KN033	Isaria	51.438492	29102205.34	119983.7143	187204	751.1428571
1121KN034	Isaria	51.439313	24479930.91	109893.4286	167033	672
1121KN035	Isaria	51.440138	26093611.01	113597.1429	171417	674
1121KN036	Isaria	51.440962	21464979.97	103659.4286	133454	709
1121KN046	Perun	51.449186	18912787.38	89057.14286	152743	630.8571429
1121KN047	Perun	51.450006	14311405.56	81038.85714	115480	708.2857143
1121KN048	Perun	51.450827	15549510.35	82131	130023	665.7142857
1121KN049	Perun	51.451648	14555483.31	80417.57143	130015	712
1121KN050	Perun	51.452468	22580107.29	100459.8571	155472	706
1121KN051	Perun	51.45329	14102174.02	75514	128870	655
1121KN052	Perun	51.454112	15169048.59	84438	131505	710.8571429
1121KN010	Apex	51.462332	19153283.49	86851.42857	157798	519.8571429
1121KN011	Apex	51.463152	17236068.3	83565.57143	148591	504.4285714
1121KN012	Apex	51.463976	17743353.89	87673.57143	149269	635.4285714
1121KN013	Apex	51.464796	17308872.22	83404.42857	140569	495.2857143
1121KN014	Apex	51.465619	16020917.66	79543.14286	142581	558.1428571
1121KN015	Apex	51.46644	18745219.84	90058.28571	151557	527.1428571
1121KN016	Apex	51.467262	18533262.42	87595.71429	155802	508
1121KN017	Apex	51.46808	16035611.84	81256.28571	143134	523
1121KN018	Apex	51.468899	19340629.47	91216.57143	145391	579.1428571
1121KN105	Franken	51.682429	21218051.74	96454.42857	160914	652.2857143
1121KN106	Franken	51.683145	24070917.9	103173.5714	197134	737.5714286
1121KN107	Franken	51.683841	22950093.59	101318.4286	180343	702.8571429
1121KN108	Franken	51.684662	24540991.3	99547.42857	182738	616
1121KN118	Intensiv	51.692875	27022417.97	118227.1429	188721	781
1121KN119	Intensiv	51.693697	22827676.81	105731.1429	160506	801.7142857
1121KN120	Intensiv	51.694518	NA	NA	NA	NA
1121KN121	Intensiv	51.695341	24047503.49	109449.8571	177354	774.1428571
1121KN122	Intensiv	51.696163	22370891.68	105429.1429	166745	791.5714286
1121KN123	Intensiv	51.696987	23198971.84	106009.4286	181866	759.4285714
1121KN124	Intensiv	51.697809	24506460.59	109538	172319	729.7142857
1121KN125	Intensiv	51.69863	24973400.36	109440.7143	178693	710.4285714
1121KN126	Intensiv	51.699453	23583452.07	108660	156150	797.7142857
1121KN287	Wiebke	51.703565	17290705.52	79892.85714	171055	696.2857143
1121KN288	Wiebke	51.704385	18915364.08	84207.57143	166909	686.4285714
1121KN295	MorexDH	51.710126	20315750.25	87491.85714	161018	966.1428571
1121KN296	MorexDH	51.710948	22070445.36	92268.57143	162813	837.1428571
1121KN297	MorexDH	51.711768	23438846.29	93142.42857	173091	770.5714286
1121KN298	MorexDH	51.71259	21223859.15	85830.42857	171798	676.2857143
1121KN299	MorexDH	51.713411	18712876.86	83251.71429	141398	720.4285714
1121KN300	MorexDH	51.714234	21503116.08	88501.57143	160631	767.7142857
1121KN307	BarkeDH	51.719975	25712594.25	98133.71429	189976	692.7142857
1121KN308	BarkeDH	51.720794	23729483.32	93817.28571	177721	690.4285714
1121KN309	BarkeDH	51.721616	24783207.71	98289.14286	193472	707.1428571
1121KN310	BarkeDH	51.722436	26597165.39	101092.8571	199962	626.1428571
1121KN311	BarkeDH	51.723257	26798218.98	102304.7143	203940	652.7142857
1121KN312	BarkeDH	51.724076	23355653.92	96924.57143	173465	723.7142857
1121KN136	Bavaria	51.735745	23725916.64	100435.2857	177535	687
1121KN137	Bavaria	51.736567	16105504.48	87067.28571	127845	892.2857143
1121KN138	Bavaria	51.737389	21815222.49	98065.71429	147337	785.5714286
1121KN139	Bavaria	51.738211	24252139.85	102636	171819	682.5714286
1121KN140	Bavaria	51.739031	24747595.64	102952.8571	175610	687.7142857
1121KN141	Bavaria	51.739853	27411474.83	109777.2857	185973	634
1121KN142	Bavaria	51.740676	23961685.59	98731.71429	174163	719.5714286
1121KN143	Bavaria	51.741502	26654371.78	108393.2857	202778	659.5714286
1121KN144	Bavaria	51.742324	24582541.63	106869.4286	169742	763.5714286
1121KN154	BarkeCS	51.750554	23725847.59	96354.28571	177754	724.5714286
1121KN155	BarkeCS	51.751377	23562821.24	96058.71429	175214	743.8571429
1121KN156	BarkeCS	51.7522	21854053.11	93385.85714	171482	725.5714286
1121KN053	Perun	51.753022	16379573.06	85532.57143	140167	672.7142857
1121KN054	Perun	51.753842	16931636.7	89770.57143	145153	702.2857143
1121KN064	Sissy	51.762055	16137782.06	89878.57143	133060	792.4285714
1121KN065	Sissy	51.762875	17575692.24	90804.71429	141668	791
1121KN066	Sissy	51.763695	16755360.47	92123.28571	140891	751.8571429
1121KN067	Sissy	51.764518	16381567.39	88036.85714	130497	847.5714286
1121KN068	Sissy	51.765342	18493502.77	95325.85714	151452	723.5714286
1121KN069	Sissy	51.766162	14215300.78	81150.14286	124464	829.5714286
1121KN070	Sissy	51.766983	16184793.22	85521.42857	148375	746.5714286
1121KN071	Sissy	51.767805	20025906.18	94964.42857	165976	667.5714286
1121KN072	Sissy	51.768626	17749165.82	88840.14286	160100	832.8571429
1121KN157	BarkeCS	51.777617	18486468.92	84673.42857	141921	735.4285714
1121KN158	BarkeCS	51.778336	21786518.44	93311.28571	154254	712.2857143
1121KN159	BarkeCS	51.779033	24622060.64	98362.85714	185853	790.1428571
1121KN160	BarkeCS	51.779854	22276439.93	96888.28571	156889	749.7142857
1121KN161	BarkeCS	51.780676	21728490.18	94079.57143	161132	837.5714286
1121KN162	BarkeCS	51.7815	24534304.25	97786.14286	189790	721.7142857
1121KN172	Beatrix	51.789742	21276502.95	94409.14286	170538	887.8571429
1121KN173	Beatrix	51.790567	25945099.86	102384.8571	191639	779.5714286
1121KN174	Beatrix	51.791389	25829505.94	102415.7143	182184	756
1121KN175	Beatrix	51.792209	24872973.53	98502.71429	186024	782.8571429
1121KN176	Beatrix	51.793033	23704616.83	97817.71429	171346	790.7142857
1121KN177	Beatrix	51.793855	23722756.26	99804.14286	170580	788
1121KN178	Beatrix	51.794676	27309663.83	106765.2857	192609	775.1428571
1121KN179	Beatrix	51.795498	28175873.13	108463	189612	779.4285714
1121KN180	Beatrix	51.796325	24168366.84	101278.4286	179101	811.1428571
1121KN209	Eunova	51.798797	20568772.72	92290.57143	161627	633.5714286
1121KN210	Eunova	51.79962	21423824.01	96049.57143	151226	770
1121KN211	Eunova	51.800441	17718821.28	87764.57143	138269	601.7142857
1121KN212	Eunova	51.801264	15180766.79	76991.28571	124313	715.8571429
1121KN213	Eunova	51.802085	15401575.88	81625	119244	629
1121KN214	Eunova	51.802905	18257363.51	88520.14286	145498	650.8571429
1121KN215	Eunova	51.803728	18463116.44	87576.14286	151181	699.4285714
1121KN216	Eunova	51.80455	17617186.11	83337.28571	146434	632.8571429
1121KN226	Streif	51.812768	20290560.93	89063.85714	153848	670.4285714
1121KN227	Streif	51.813591	23771664.74	94328	184997	735
1121KN228	Streif	51.814414	22501866.26	97316.14286	156761	721.4285714
1121KN229	Streif	51.815235	26022381.85	99954.57143	193603	731
