plant,day,group,fw_biomass,dw_biomass,height_above_bound,sv_area,tv_area,extent_x,extent_y,height_width_ratio,tiller_count
Dp1AA01027,15.46953704,100% FC,1.267638553,0.13209148,13.00462798,40962.55413,25915.45811,10.52178865,13.06518504,1.235971223,2.833082092
Dp1AA01027,17.46966435,100% FC,3.389241997,0.382099987,17.42529314,97466.89596,80887.10375,18.95435883,17.72807843,0.919329073,3.992776471
Dp1AA01027,19.46957176,100% FC,7.255273991,0.837670934,17.37987535,200430.338,156242.9284,30.27852848,18.10656003,0.574,5.598812322
Dp1AA01027,21.4693287,100% FC,12.55807238,1.462549592,26.11621045,341658.961,306153.9289,31.57945641,28.45309022,0.827,6.210807932
Dp1AA01027,23.49256944,100% FC,17.35912304,2.02830259,28.39220472,469524.6129,431805.8746,33.56257463,30.54403497,0.845948353,7.224901077
Dp1AA01027,26.46528935,100% FC,22.36040876,2.617651171,40.01806538,602723.0948,465833.4903,35.20633385,42.97683198,1.136672326,7.688015165
Dp1AA01027,28.46546296,100% FC,23.71942632,2.777797005,42.55842054,638917.6028,490827.7961,37.20873144,44.44127201,1.1437751,7.971263661
Dp1AA01027,30.46532407,100% FC,25.302854,2.964387195,45.51718714,681088.7913,514881.3525,35.86383753,47.16094636,1.269166667,8.044879928
Dp1AA01027,32.46265046,100% FC,27.0021727,3.164633915,48.94815743,726346.4876,511671.6042,34.32686911,50.59028916,1.425942962,8.075265253
Dp1AA01030,11.92234954,100% FC,0,0,6.425640872,7013.693834,3722.000087,4.053413905,6.425640872,1.58524173,1.78815748
Dp1AA01030,13.88851852,100% FC,0.532523485,0.04546595,11.27323511,21384.34634,8858.810391,6.961970447,11.27323511,1.619259259,1.832317188
Dp1AA01030,15.69353009,100% FC,1.417472324,0.149747803,13.09546357,44953.05417,24995.1326,11.94487949,13.1257421,1.096324461,3.171756401
Dp1AA01030,19.69340278,100% FC,5.71180442,0.655789383,17.4858502,159323.3477,117858.7782,25.16145717,18.43962385,0.694945848,4.994670245
Dp1AA01030,21.72292824,100% FC,10.40118023,1.208382683,25.29514458,284214.7803,265108.3131,28.54782859,26.3688461,0.886061947,5.607280041
Dp1AA01030,23.70069444,100% FC,16.16041379,1.887047393,30.78312722,437599.5717,434858.0194,35.23622038,34.04075913,0.873621713,6.900762522
Dp1AA01030,26.68644676,100% FC,25.02905,2.932122292,40.34681723,673796.6108,585036.4366,36.90986613,43.06649157,1.093117409,8.370108307
Dp1AA01030,28.6866088,100% FC,28.62587686,3.355970263,44.29183936,769590.3535,613605.2051,39.12146944,46.65287533,1.132161956,9.075439283
Dp1AA01030,30.68648148,100% FC,30.0951904,3.529113311,48.71504598,808722.3577,611791.0402,37.3581641,50.95653583,1.304,9.022279836
Dp1AA01030,32.6834838,100% FC,32.83163707,3.851574584,52.76927166,881601.7256,672739.5024,33.91633618,54.56930067,1.555865922,9.072510521
Dp1AA01031,12.80746528,100% FC,0.145461451,0,7.653010476,11075.78206,6122.766384,5.569576357,7.653010476,1.374074074,2.284004819
Dp1AA01031,14.53663194,100% FC,0.708263423,0.066175042,10.36560044,26064.80138,15873.95643,9.086660687,10.36560044,1.140749149,2.918567247
Dp1AA01031,16.29427083,100% FC,1.743372357,0.188151673,13.9281231,53632.70019,32612.88683,15.42691026,13.95840163,0.902845927,3.666996218
Dp1AA01031,18.6403588,100% FC,4.470660562,0.509533718,15.50260658,126268.1521,99508.17197,23.64753074,15.68427775,0.655569782,4.807994433
Dp1AA01031,20.28631944,100% FC,7.66290024,0.885705372,17.4858502,211286.5859,142133.735,29.1279444,18.22767415,0.60031185,5.630829539
Dp1AA01031,22.28596065,100% FC,12.67665241,1.476522993,22.23557927,344817.0849,388438.0991,35.14656078,25.16445934,0.632653061,6.662366804
Dp1AA01031,25.28228009,100% FC,21.25389964,2.487260784,29.79687169,573253.6056,543024.9562,43.36535689,32.66597869,0.687112336,8.428964057
Dp1AA01031,27.28228009,100% FC,26.35838282,3.088770094,39.06169638,709200.5299,602334.4892,43.21592423,39.80885966,0.903872752,9.076697341
Dp1AA01031,29.28238426,100% FC,28.83194912,3.380253698,43.60444914,775078.6449,659782.7237,43.15615117,47.34026555,1.010387812,9.387349541
Dp1AA01031,31.28233796,100% FC,31.39295632,3.682041286,48.98402477,843285.5599,733357.4028,42.34921482,52.54052199,1.156669019,9.630166048
Dp1AA01031,33.27978009,100% FC,33.08614617,3.881565787,53.7482348,888380.0277,816255.5679,40.70591931,57.22197501,1.320403413,9.643970365
Dp1AA01034,11.89944444,100% FC,0,0,4.342206753,4423.959429,2342.405829,3.19734939,4.342206753,1.358064516,2.264141648
Dp1AA01034,13.86564815,100% FC,0.175376227,0.003379927,6.270930417,11872.49774,7886.831779,6.848516114,6.270930417,0.915662651,3.294190772
Dp1AA01034,15.67072917,100% FC,0.857097582,0.083713572,10.97596657,30028.6789,18342.19767,9.17439413,11.0062451,1.196369637,2.829519503
Dp1AA01034,19.67055556,100% FC,4.059948556,0.461135655,11.74806905,115329.7217,87517.31245,18.21253488,11.79348684,0.645054032,4.740716072
Dp1AA01034,21.70013889,100% FC,6.386686397,0.73531708,17.43185994,177297.3767,169298.0337,25.92673371,17.52659831,0.672350792,5.192520129
Dp1AA01034,23.67803241,100% FC,9.891530873,1.148325901,16.19849995,270641.3666,281924.688,30.66358109,18.55953592,0.528265107,6.278557981
Dp1AA01034,26.66561343,100% FC,18.26875571,2.135493171,22.65399071,493750.7215,453869.2363,32.75563828,24.44718259,0.691605839,7.762801327
Dp1AA01034,28.66571759,100% FC,24.15872808,2.829564067,30.90267334,650617.4598,517266.8928,37.8363486,32.60620563,0.816745656,8.783821938
Dp1AA01034,30.6656713,100% FC,28.73517797,3.368850243,35.26610691,772501.3536,595110.5346,39.7490866,38.58351188,0.887218045,9.635730964
Dp1AA01034,32.66313657,100% FC,32.21382846,3.77877238,37.26375856,865147.7229,712766.3161,37.99008606,40.10590964,0.980881131,10.19550184
Dp1AA01037,11.63434028,100% FC,0,0,4.651627661,5868.449074,3529.310705,3.826505238,4.651627661,1.215633423,2.587893511
Dp1AA01037,13.67585648,100% FC,0.356705164,0.024747622,8.50907499,16701.80375,10573.86388,7.219821204,8.50907499,1.178571429,2.75846729
Dp1AA01037,15.44671296,100% FC,1.414208406,0.149363185,11.4301445,44866.12675,26702.0398,11.44528377,11.46042303,0.998677249,3.384819669
Dp1AA01037,17.44678241,100% FC,3.259419319,0.366801759,16.89541889,94009.34832,58499.49696,16.68346919,17.51612873,1.012704174,3.759805296
Dp1AA01037,19.44679398,100% FC,6.822591116,0.786683837,17.4858502,188906.7608,144193.6112,27.20525784,17.84919254,0.642737896,5.353191857
Dp1AA01037,21.44655093,100% FC,12.68325459,1.477300989,26.24252827,344992.9196,275677.2109,34.83214042,26.65306121,0.753399819,6.399465229
Dp1AA01037,23.46986111,100% FC,18.47079473,2.159301331,34.30973791,499131.5958,474520.5121,36.79032,38.28464657,0.932575142,7.279663747
Dp1AA01037,26.44365741,100% FC,27.79653278,3.258240843,43.06649157,747502.5589,608179.0629,38.37430616,47.34026555,1.122274143,8.914744136
Dp1AA01037,28.44372685,100% FC,30.59015103,3.587439182,47.63913086,821904.569,613866.845,41.78137073,51.49449339,1.140200286,9.489713554
Dp1AA01037,30.44363426,100% FC,33.66123011,3.949333342,52.68995464,903696.1508,643985.2528,40.64568254,56.69474984,1.296323529,9.823129037
Dp1AA01037,32.44142361,100% FC,36.65291963,4.301872284,54.4745623,983373.3629,734418.5736,38.87431084,56.71670371,1.401299756,10.25106676
Dp1AA01039,12.96950231,100% FC,0.196185024,0.005832023,6.405012811,12426.69528,8097.673717,6.786631932,6.405012811,0.943768997,3.237232119
Dp1AA01039,14.65703704,100% FC,0.863235459,0.084436856,7.910861234,30192.14804,21396.50855,11.14946675,7.910861234,0.709528215,3.896720111
Dp1AA01039,16.44869213,100% FC,2.182796861,0.239933199,10.18872483,65335.82614,41495.36675,17.77349622,11.11221995,0.573253833,4.485191939
Dp1AA01039,18.80236111,100% FC,6.380800629,0.734623505,17.4858502,177140.622,107644.9961,28.704045,19.90813248,0.609177215,5.329533165
Dp1AA01039,20.44824074,100% FC,10.32314273,1.19918679,17.4858502,282136.4195,194253.7462,31.29285919,19.71132204,0.558780842,6.306645121
Dp1AA01039,22.48670139,100% FC,16.56010902,1.934147245,24.7460479,448244.5939,445075.4423,41.30318623,28.0933394,0.599131693,7.589587204
Dp1AA01039,25.44447917,100% FC,25.27636898,2.961266216,34.33962444,680383.4198,574815.166,42.82739932,37.65702941,0.801814375,9.062240021
Dp1AA01039,27.44443287,100% FC,28.47430726,3.338109391,38.70305801,765553.6236,584723.8153,40.04795191,41.90091685,0.96641791,9.404981185
Dp1AA01039,29.44446759,100% FC,30.21702149,3.543469815,42.31932829,811967.0665,613620.5957,39.24101557,44.94934304,1.078446306,9.542875036
Dp1AA01039,31.46175926,100% FC,31.70037075,3.718266823,46.83219451,851472.8818,643540.8497,38.82260413,48.35640761,1.206312548,9.589069832
Dp1AA01039,33.44188657,100% FC,32.62209633,3.826882426,49.86396167,876021.0591,675302.4178,37.01112291,51.41135503,1.347269625,9.483123913
Dp1AA01041,11.47671296,100% FC,0,0,4.043099874,3977.134262,3091.471054,3.434572087,4.043099874,1.177177177,2.656473009
Dp1AA01041,13.53636574,100% FC,0.175004763,0.003336153,6.466896993,11862.6046,8047.4819,6.766003871,6.466896993,0.955792683,3.206251664
Dp1AA01041,15.29581019,100% FC,0.820175405,0.079362684,11.12735922,29045.33618,19638.16089,8.78077326,11.12735922,1.267241379,2.666240811
Dp1AA01041,17.28895833,100% FC,2.500309053,0.27734865,15.47232805,73792.08008,43800.98115,15.35121394,16.72888699,1.007889546,3.603445202
Dp1AA01041,19.28914352,100% FC,5.340886554,0.612080639,14.7759219,149444.7486,113100.356,25.3582676,18.56073796,0.582686567,5.158890204
Dp1AA01041,21.28871528,100% FC,9.955423138,1.155854928,23.46353611,272342.9995,233357.9613,28.64256696,24.82145274,0.819184123,5.655691085
Dp1AA01041,23.28883102,100% FC,16.27791585,1.900893768,24.35752299,440728.9862,407111.6851,35.3557665,27.7048145,0.688926458,7.330953776
Dp1AA01041,26.285,100% FC,23.74886906,2.78126652,37.71680247,639701.7467,564859.3831,37.71680247,39.7490866,1,8.292506592
Dp1AA01041,28.28512731,100% FC,28.56244725,3.348495756,45.54707367,767901.0426,583997.5722,37.59725635,48.41618067,1.211446741,8.887913735
Dp1AA01041,30.28515046,100% FC,31.24708705,3.664852137,49.43232274,839400.6459,637858.8391,40.46636335,52.68995464,1.221565731,9.456015084
Dp1AA01041,32.28226852,100% FC,34.80298408,4.083876962,54.28508556,934104.3108,730276.1732,41.74804137,58.04304088,1.300302572,10.06544799
Dp1AA01042,11.66732639,100% FC,0,0,5.043560813,6306.924065,3895.720048,4.527859298,5.043560813,1.113895216,2.814250656
Dp1AA01042,13.70885417,100% FC,0.416061015,0.031742081,9.849898928,18282.61909,11522.69799,7.756150779,9.849898928,1.269946809,2.571467648
Dp1AA01042,15.47966435,100% FC,1.394603521,0.147052957,11.92974022,44343.99283,31621.94878,13.47394517,12.21738624,0.885393258,3.628524042
Dp1AA01042,17.47979167,100% FC,3.389028204,0.382074794,17.39501461,97461.20203,74840.90306,23.26904914,17.94002813,0.747560182,4.368786339
Dp1AA01042,19.47971065,100% FC,6.559981153,0.755738033,15.94164525,181912.7096,161033.9958,29.09766587,16.77430478,0.547866805,5.503156509
Dp1AA01042,21.47943287,100% FC,12.03789779,1.401252523,19.10557113,327805.2303,325595.3984,35.11635552,21.75824546,0.544064748,6.715875867
Dp1AA01042,23.50267361,100% FC,18.59706239,2.174180638,28.90027575,502494.4633,485484.3782,34.69826281,31.76938275,0.83290267,7.525640256
Dp1AA01042,26.47494213,100% FC,28.3727231,3.326138772,39.09158291,762848.148,634592.188,43.24581076,41.36295929,0.903939185,9.51943236
Dp1AA01042,28.47518519,100% FC,30.75255663,3.606576962,42.64808014,826229.8925,600898.3555,43.48490301,45.0987757,0.980756014,9.874495016
Dp1AA01042,30.47501157,100% FC,33.56109792,3.937533823,46.83219451,901029.3454,611023.4349,42.1400091,48.59549986,1.111347518,10.20608507
Dp1AA01042,32.47204861,100% FC,37.07695604,4.351840485,50.71660699,994666.6599,686792.9617,38.21114225,52.86401003,1.327272727,10.50636578
Dp1AA01044,13.15010417,100% FC,0.092584068,0,7.116680901,9667.506762,5843.035496,4.734139904,7.116680901,1.503267974,1.989532355
Dp1AA01044,14.88364583,100% FC,0.666928686,0.061304181,12.35620829,24963.93962,13348.20978,8.777239778,12.35620829,1.407755582,2.324917015
Dp1AA01044,16.70407407,100% FC,1.656472333,0.177911425,12.89865313,51318.30506,33642.4124,15.88108819,12.9137924,0.812202097,3.846338298
Dp1AA01044,19.07121528,100% FC,3.956108942,0.448899256,17.47071093,112564.1771,88203.62152,25.73674921,17.50098946,0.678823529,4.643953303
Dp1AA01044,20.69605324,100% FC,6.70837538,0.773224722,17.4858502,185864.8705,158613.5037,27.23553637,18.06114224,0.642023346,5.329644333
Dp1AA01044,22.69550926,100% FC,10.97499669,1.276000878,25.46332465,299497.1468,329470.0447,30.75324069,28.12322593,0.827988338,5.860583142
Dp1AA01044,25.68856481,100% FC,19.12614433,2.236527344,32.75563828,516585.4221,509266.6757,35.4454261,34.877582,0.924114671,7.442274055
Dp1AA01044,27.68849537,100% FC,24.19223096,2.833512026,41.81125726,651509.7368,587613.3972,35.65463182,43.75388179,1.172673931,8.011947518
Dp1AA01044,29.68863426,100% FC,27.83490245,3.262762302,46.23446389,748524.4524,642269.2029,36.04315672,49.0139113,1.282752902,8.571841062
Dp1AA01044,31.68837963,100% FC,29.68081414,3.480283454,50.03005336,797686.3377,621655.4416,35.80406447,52.24165668,1.397328881,8.726846824
Dp1AA01044,33.68542824,100% FC,32.52066042,3.814929278,53.81139372,873319.5318,647406.577,34.07423346,55.76932001,1.579240037,8.952964629
Dp1AA01047,11.85206019,100% FC,0,0,5.239527388,6228.505023,4404.263905,4.682569752,5.239527388,1.118942731,2.802552659
Dp1AA01047,13.81829861,100% FC,0.469998263,0.038098015,9.457965777,19719.12161,10598.55136,7.673638537,9.457965777,1.232526882,2.665250647
Dp1AA01047,15.62337963,100% FC,1.396663068,0.147295653,12.41419668,44398.84441,30802.68582,13.27713474,12.44447521,0.935005701,3.520359404
Dp1AA01047,19.61480324,100% FC,7.336373079,0.847227603,17.4858502,202590.2377,149679.3388,29.27933704,19.28742264,0.597207859,5.565833669
Dp1AA01047,21.64452546,100% FC,10.75347916,1.249897382,24.06354578,293597.5041,274250.7729,32.87421412,25.89515425,0.731988473,6.022053779
Dp1AA01047,23.62275463,100% FC,15.84095337,1.849402365,29.88653128,429091.4311,411071.8744,34.42928403,32.15790766,0.868055556,6.842710843
Dp1AA01047,26.61321759,100% FC,24.52871169,2.873162719,40.46636335,660471.177,569414.9954,34.60860322,44.17229323,1.16925734,8.09340745
Dp1AA01047,28.61329861,100% FC,28.63012521,3.356470887,44.91945651,769703.4994,609721.9688,36.67077388,49.0139113,1.224938875,8.873255082
Dp1AA01047,30.61331019,100% FC,31.28405852,3.669208834,50.4484648,840385.3015,585847.3279,36.61100082,53.22791221,1.377959184,9.121748635
Dp1AA01047,32.61240741,100% FC,34.22964523,4.016315047,54.25350611,918834.6644,679238.5377,33.60054162,58.07462033,1.614661654,9.25115927
Dp1AA01054,11.9896875,100% FC,0.069359051,0,6.054335781,9048.958415,3833.002967,4.043099874,6.054335781,1.49744898,1.997165649
Dp1AA01055,12.03541667,100% FC,0,0,5.631460539,6749.483381,3435.371228,3.805877178,5.631460539,1.479674797,2.017096006
Dp1AA01057,11.96768519,100% FC,0.017313202,0,5.899625327,7662.829237,4903.186908,4.930106479,5.899625327,1.19665272,2.644261579
Dp1AA01058,11.95327546,100% FC,0,0,4.620685571,5659.966968,4014.528528,4.455661086,4.620685571,1.037037037,2.977176853
Dp1AA01059,11.95412037,100% FC,0.009236417,0,5.930567418,7447.721448,3731.983993,4.496917207,5.930567418,1.318807339,2.375050373
Dp2AA000103,11.62924769,100% FC,0,0,2.248458604,2082.188939,3346.877517,1.980293816,2.248458604,1.135416667,2.732256624
Dp2AA000103,13.67078704,100% FC,0.032979438,0,5.559262327,8080.065738,9307.178525,4.146240177,5.559262327,1.34079602,2.332130371
Dp2AA000103,15.44163194,100% FC,0.600573614,0.053484938,9.265229716,23196.71507,17500.0972,6.479605095,9.295508244,1.429906542,2.261832422
Dp2AA000103,17.44171296,100% FC,1.98473835,0.2165941,15.32093541,60060.96397,42297.97188,10.6277635,15.35121394,1.441595442,2.540569381
Dp2AA000103,19.44177083,100% FC,4.35502666,0.495907486,17.47071093,123188.492,92283.32656,19.04519442,17.51612873,0.917329094,4.209496127
Dp2AA000103,21.4415162,100% FC,9.049199973,1.049066121,24.4109198,248207.6958,169615.1523,24.31618143,24.47407872,1.003896104,5.052052013
Dp2AA000103,23.46482639,100% FC,14.64098037,1.707998249,31.67972316,397132.7325,318246.4625,29.10948147,31.67972316,1.088295688,6.096704369
Dp2AA000103,26.43928241,100% FC,23.20397677,2.717056732,42.49864748,625189.7133,424905.1222,29.6175525,42.76762626,1.434914228,7.220538591
Dp2AA000103,28.4393287,100% FC,25.93346633,3.038698183,47.34026555,697883.7934,431980.9424,29.43823331,47.34026555,1.608121827,7.441447808
Dp2AA000103,30.43924769,100% FC,29.20413758,3.424112168,50.32891867,784991.0834,440908.4421,29.31868718,50.50823786,1.716615698,7.923022264
Dp2AA000103,32.43725694,100% FC,32.85142564,3.853906458,52.64295383,882128.7516,501421.142,30.63207271,52.99032785,1.718556701,8.720679319
Dp2AA000105,12.03034722,100% FC,0,0,1.474906332,1294.368007,1891.042524,0.990146908,1.474906332,1.489583333,1.950369113
Dp2AA000107,12.96443287,100% FC,0.058692242,0,4.630999601,8764.870914,6431.087548,4.579429449,4.630999601,1.011261261,3.059240349
Dp2AA000107,14.65196759,100% FC,0.645060024,0.05872719,7.498300022,24381.51486,15059.26972,6.889772235,7.498300022,1.088323353,3.019447892
Dp2AA000107,16.44362269,100% FC,1.854388314,0.201233728,12.32336109,56589.37128,25531.4204,9.401483094,12.35363962,1.31078905,2.798287031
Dp2AA000107,18.79730324,100% FC,3.976946704,0.451354766,15.69941702,113119.146,74124.22634,15.71455628,15.74483481,0.999036609,3.947486236
Dp2AA000107,20.44315972,100% FC,6.471278135,0.745285321,17.4858502,179550.2956,125225.7822,20.58939937,17.78863548,0.849264706,4.823797818
Dp2AA000107,22.4816088,100% FC,11.48071266,1.335594152,22.32523887,312965.8033,261291.6885,24.2678634,22.32523887,0.919950739,5.770436747
Dp2AA000107,25.43961806,100% FC,19.31694402,2.259011068,29.25891412,521666.9612,391253.6138,28.30254512,29.25891412,1.033790919,7.244107717
Dp2AA000107,27.43959491,100% FC,24.0756431,2.819773381,35.14656078,648404.6701,464230.9459,28.98993534,35.59485875,1.212371134,7.899404236
Dp2AA000107,29.43957176,100% FC,27.17062591,3.184484344,44.20217976,730832.8765,530484.5173,31.70960969,44.20217976,1.393967955,8.182305501
Dp2AA000107,31.45693287,100% FC,30.42290554,3.56773107,47.75867698,817450.345,561088.6904,32.84529788,47.75867698,1.454049136,8.76582712
Dp2AA000107,33.43732639,100% FC,33.55284486,3.936561288,49.80080275,900809.5431,595170.8356,32.27420445,49.80080275,1.543052838,9.259129918
Dp2AA000109,11.83428241,100% FC,0,0,3.372687905,4476.783367,4714.309562,3.90901748,3.372687905,0.862796834,3.34887661
Dp2AA000109,13.8005787,100% FC,0.240852713,0.011095637,6.590665356,13616.32304,8871.154129,5.157015146,6.590665356,1.278,2.515314685
Dp2AA000109,15.60559028,100% FC,0.985901177,0.098891712,9.522597208,33459.08546,16936.24689,8.144924162,9.568015001,1.169144981,2.9174422
Dp2AA000109,19.60296296,100% FC,2.245552446,0.24732828,13.64047708,67007.18611,51521.95817,12.9137924,14.00381942,1.056271981,3.441508875
