plant,group,day,fw_biomass,dw_biomass,height_above_bound,sv_area,tv_area,extent_x,extent_y,height_width_ratio,tiller_count
Dr5AE000685,R128,11.66649306,0,0,4.60005751,5831.41786,6686.584774,3.805877178,4.60005751,1.208672087,2.60282839
Dp1AA01042,A10,11.66732639,0,0,5.043560813,6306.924065,3895.720048,4.527859298,5.043560813,1.113895216,2.814250656
Dr7AA000810,R161,11.6681713,0,0,2.980754754,4864.249675,4832.75499,4.383462874,2.980754754,0.68,3.752275841
Dr4AB000538,R102,11.6690162,0,0,3.403629996,5671.675367,4832.028888,3.599596572,3.403629996,0.945558739,3.177548674
Dr2AC000358,R70,11.66986111,0,0,3.393315966,5675.396641,5977.545936,3.774935087,3.393315966,0.898907104,3.2797147
Dr3AD000463,R98,11.67069444,0,0,1.557418574,1151.961205,1113.387024,1.309881847,1.557418574,1.188976378,2.607317972
Dr2AE000398,R70,11.67153935,0,0,2.661019815,2692.296347,2153.256196,2.176260391,2.661019815,1.222748815,2.546095361
Dr1AA000212,R20,11.67239583,0,0,3.135465209,2429.175047,2304.466987,2.062806058,3.135465209,1.52,1.893145573
Dr2AB000333,R70,11.67324074,0,0,2.691961906,3765.929273,3933.477365,3.609910602,2.691961906,0.745714286,3.599339284
Dp1AC000053,A10,11.67407407,0,0,5.332353661,6352.486981,3319.467157,4.24938048,5.332353661,1.254854369,2.506022262
Dr8AD000969,R187,11.67491898,0,0,3.424258057,5281.30465,4357.248785,3.805877178,3.424258057,0.899728997,3.274661941
Dr6AE000794,R133,11.67576389,0,0,3.981215692,3160.813818,2266.528145,2.392855028,3.981215692,1.663793103,1.584376561
Dp2AA01064,B100,11.6766088,0,0,3.939959571,4639.521032,4208.85164,2.495995331,3.939959571,1.578512397,1.783290483
Dr6AC000748,R133,11.82591435,0,0,6.157476084,6063.679814,3353.412437,2.970440724,6.157476084,2.072916667,0.712638832
Dr5AD000677,R128,11.82664352,0,0,3.413944026,3311.661558,3528.49384,2.722903997,3.413944026,1.253787879,2.483254037
Dr7AE000881,R161,11.82748843,0,0,3.217977451,3856.60129,4268.845837,3.383001936,3.217977451,0.951219512,3.150171345
Dr7AE000884,R161,11.82833333,0,0,3.18703536,3725.35831,3731.983993,3.279861633,3.18703536,0.971698113,3.104253699
Dr1AB000233,R20,11.83086806,0.118838731,0,7.312647477,10366.74322,7877.39245,5.280783509,7.312647477,1.384765625,2.254744233
Dr1AC000244,R20,11.83171296,0.313264329,0.01962858,9.18980099,15544.85059,7003.165351,5.363295752,9.18980099,1.713461538,1.577871214
Dp1AD000074,A10,11.83259259,0,0,3.929645541,4909.721828,3007.243194,3.950273602,3.929645541,0.994778068,3.063501667
Dr6AE000793,R133,11.8334375,0,0,6.105905933,6522.757956,3805.138794,3.032324906,6.105905933,2.013605442,0.846279871
Dp2AA000109,B100,11.83428241,0,0,3.372687905,4476.783367,4714.309562,3.90901748,3.372687905,0.862796834,3.34887661
Dr2AA000304,R70,11.83512731,0,0,4.538173328,6448.241714,5667.591042,4.270008541,4.538173328,1.062801932,2.927276775
Dr8AB000927,R187,11.83597222,0,0,4.703197813,5238.010804,4240.800138,2.939498633,4.703197813,1.6,1.741188017
Dp1AC000048,A10,11.83681713,0.011339107,0,5.703658751,7503.722084,3242.863371,4.135926147,5.703658751,1.379052369,2.243617099
Dp2AD000164,B100,11.83766204,0,0,3.743992996,4435.849353,3879.201222,3.413944026,3.743992996,1.096676737,2.836501
Dr5AE000700,R128,11.83850694,0,0,2.681647876,2896.603365,3436.278855,2.361912937,2.681647876,1.135371179,2.739079497
Dr4AA000503,R102,11.84019676,0,0,1.557418574,1895.036086,1962.835883,1.681186938,1.557418574,0.926380368,3.188358722
Dp2AB000129,B100,11.84104167,0,0,3.17672133,3264.101862,3615.98916,2.310342785,3.17672133,1.375,2.217489431
Dr3AC000448,R98,11.84188657,0.028906967,0,7.364217628,7971.604215,5125.646482,4.032785844,7.364217628,1.826086957,1.268778378
Dr8AD000971,R187,11.84273148,0,0,3.743992996,3425.024271,3204.561478,2.176260391,3.743992996,1.720379147,1.462672821
Dr4AE000599,R102,11.84357639,0,0,2.702275936,2918.931009,2689.028887,2.031863967,2.702275936,1.329949239,2.313270403
Dr3AA000402,R98,11.8444213,0,0,5.641774569,6806.936221,4002.910892,3.785249117,5.641774569,1.490463215,1.993951012
Dr6AB000736,R133,11.8452662,0.047364295,0,7.250763295,8463.175432,4501.561606,4.012157783,7.250763295,1.807197943,1.314190549
Dr5AC000648,R128,11.84611111,0,0,4.24938048,4348.081745,3342.611666,2.960126694,4.24938048,1.43554007,2.093896559
Dr4AD000570,R102,11.84699074,0,0,4.125612117,5167.215835,5337.396048,3.372687905,4.125612117,1.22324159,2.565447873
Dr8AE000989,R187,11.84783565,0,0,3.248919542,4491.5777,2592.003475,2.929184603,3.248919542,1.10915493,2.809642315
Dr1AA000214,R20,11.84952546,0,0,5.445807994,6126.669184,4192.786628,4.362834813,5.445807994,1.24822695,2.518667587
Dp1AB000037,A10,11.85037037,0,0,5.703658751,5558.675706,2293.847742,2.856986391,5.703658751,1.996389892,0.876011353
Dr3AE000500,R98,11.85121528,0,0,6.219360266,6561.150612,3895.356997,3.331431784,6.219360266,1.866873065,1.167840777
Dp1AA01047,A10,11.85206019,0,0,5.239527388,6228.505023,4404.263905,4.682569752,5.239527388,1.118942731,2.802552659
Dr3AA000403,R98,11.85290509,0.016365798,0,6.683491629,7637.597185,4392.283218,3.486142239,6.683491629,1.917159763,1.066633615
Dr5AB000636,R128,11.85375,0,0,3.651166723,3586.309731,3623.613234,2.578507573,3.651166723,1.416,2.130387299
Dr3AC000449,R98,11.85458333,0,0,6.095591902,6879.274157,4670.198851,3.981215692,6.095591902,1.531088083,1.905607399
Dr2AD000372,R70,11.85542824,0,0,4.362834813,5068.102879,3848.795691,3.465514178,4.362834813,1.258928571,2.486499479
Dr8AE0009993,R187,11.85627315,0,0,4.661941692,6880.272547,6720.530054,4.166868238,4.661941692,1.118811881,2.808219707
Dp2AA01100,B100,11.85711806,0,0,3.496456269,3735.977555,3962.339929,2.630077724,3.496456269,1.329411765,2.321192119
Dr8AB000925,R187,11.85880787,0,0,4.25969451,5025.35361,4027.053791,3.094209087,4.25969451,1.376666667,2.228380335
Dr8AC000953,R187,11.85965278,0.005450211,0,4.775396025,7346.884,5908.656986,4.713511843,4.775396025,1.013129103,3.043445054
Dr6AD000768,R133,11.86049769,0,0,5.332353661,4922.065566,2781.243871,2.764160118,5.332353661,1.929104478,1.018065133
Dr3AE000497,R98,11.86137731,0.057925458,0,6.528781174,8744.449288,5055.668378,4.166868238,6.528781174,1.566831683,1.842750955
Dr2AA000303,R70,11.8630787,0,0,4.290636601,5406.738812,4408.257468,3.816191208,4.290636601,1.124324324,2.783986659
Dr4AB000529,R102,11.86392361,0,0,3.919331511,5102.774261,4449.554533,3.290175663,3.919331511,1.191222571,2.635015729
Dr7AC000849,R161,11.86476852,0,0,3.434572087,3634.686293,3764.658594,2.227830543,3.434572087,1.541666667,1.855662261
Dr5AD000668,R128,11.86560185,0,0,3.733678965,3389.445261,3446.53505,2.269086664,3.733678965,1.645454545,1.626412947
Dr1AE000191,R20,11.86645833,0,0,6.796945962,6548.897637,4253.59769,3.578968511,6.796945962,1.899135447,1.097106984
Dr5AA000612,R128,11.86729167,0,0,2.702275936,3162.992124,3352.323284,1.794641271,2.702275936,1.505747126,1.930407583
Dr3AB000439,R98,11.86814815,0.028388962,0,6.972284477,7957.808273,4891.387746,4.507231237,6.972284477,1.546910755,1.879870212
Dr5AC000650,R128,11.86899306,0,0,4.043099874,4791.185637,3718.641864,3.321117754,4.043099874,1.217391304,2.57515175
Dp2AD000163,B100,11.86983796,0,0,3.54802642,4956.827711,4329.747663,3.558340451,3.54802642,0.997101449,3.058803921
Dp2AE000189,B100,11.87068287,0,0,3.919331511,4264.307698,3618.530518,2.898242512,3.919331511,1.352313167,2.275415202
Dp2AA01118,B100,11.87152778,0,0,2.753846088,3711.834656,3319.376395,3.321117754,2.753846088,0.829192547,3.416132182
Dr4AA000502,R102,11.87237269,0,0,2.011235907,1351.457796,1715.053493,0.856064514,2.011235907,2.34939759,0.068432835
Dr1AB000238,R20,11.87322917,0.234391285,0.010334226,7.931489294,13444.23681,9682.210332,7.312647477,7.931489294,1.084626234,2.937250885
Dr4AC000554,R102,11.8740625,0,0,2.434111149,2059.770532,1790.931177,1.196427514,2.434111149,2.034482759,0.763729195
Dr7AD000867,R161,11.87491898,0,0,3.826505238,4853.721193,3322.462329,3.661480753,3.826505238,1.045070423,2.952933361
Dp1AE000088,A10,11.87579861,0,0,4.311264662,4399.271953,3512.338065,3.867761359,4.311264662,1.114666667,2.796813348
Dr3AA000404,R98,11.87664352,0,0,6.198732205,6487.723523,4159.748976,3.578968511,6.198732205,1.731988473,1.462539993
Dp1AC000058,A10,11.87748843,0,0,4.9713626,6045.436496,3798.966925,4.373148844,4.9713626,1.136792453,2.76196263
Dr6AD000767,R133,11.87832176,0,0,5.435493964,5327.502905,3565.797343,3.135465209,5.435493964,1.733552632,1.44953751
Dr6AE000795,R133,11.87917824,0,0,6.73506178,5461.287243,3498.179071,2.877614451,6.73506178,2.340501792,0.1218367
Dr1AA000216,R20,11.88086806,0.021075552,0,6.116219963,7763.031347,4458.086234,4.063727935,6.116219963,1.505076142,1.969851566
Dr2AB000328,R70,11.88171296,0,0,4.043099874,5411.186188,4863.705098,3.475828208,4.043099874,1.163204748,2.698901729
Dr6AC000742,R133,11.88255787,0,0,6.198732205,6247.837495,3061.428574,3.259233572,6.198732205,1.901898734,1.088571906
Dr8AD000972,R187,11.88340278,0,0,3.723364935,5372.884295,4628.629498,4.104984056,3.723364935,0.907035176,3.25942241
Dr4AE000598,R102,11.88424769,0,0,3.53771239,4979.155355,3995.105293,2.877614451,3.53771239,1.229390681,2.550433046
Dp1AA01020,A10,11.88509259,0,0,3.630538663,3045.545087,1883.690739,3.011696845,3.630538663,1.205479452,2.586819699
Dr8AA000903,R187,11.88592593,0,0,4.465975116,4679.456655,3608.183561,3.269547602,4.465975116,1.365930599,2.249029505
Dr3AB000438,R98,11.88677083,0.048396897,0,7.07542478,8490.676555,5187.637461,4.24938048,7.07542478,1.665048544,1.625627943
Dr8AC000957,R187,11.88761574,0.004509623,0,4.579429449,7321.833472,6132.659527,5.177643206,4.579429449,0.884462151,3.324931237
Dr7AD000868,R161,11.88846065,0,0,3.434572087,4857.170178,3905.976243,3.88838942,3.434572087,0.883289125,3.307152681
Dr2AE000390,R70,11.88930556,0,0,4.878536328,6288.317695,4088.318668,3.455200148,4.878536328,1.411940299,2.161581332
Dr7AA000819,R161,11.89015046,0,0,3.279861633,4167.917626,4267.756684,2.960126694,3.279861633,1.108013937,2.80946838
Dr4AB000528,R102,11.89099537,0,0,3.671794784,5790.483846,4400.270343,3.383001936,3.671794784,1.085365854,2.872447127
Dr1AC000257,R20,11.89185185,0.060147426,0,7.601440325,8803.626621,5796.383427,4.816652146,7.601440325,1.578158458,1.818441562
Dp1AD000073,A10,11.89268519,0,0,2.196888452,1162.035874,871.3226892,0.773552272,2.196888452,2.84,-1.007216023
Dr5AE000694,R128,11.89353009,0,0,3.001382815,3183.504513,3504.078652,2.258772634,3.001382815,1.328767123,2.31804258
Dp2AA01069,B100,11.894375,0,0,4.300950632,4424.140954,3839.900939,2.588821603,4.300950632,1.661354582,1.600144484
Dp2AA01094,B100,11.89521991,0,0,4.300950632,5176.655164,4721.933636,3.455200148,4.300950632,1.244776119,2.518379848
Dp1AB000028,A10,11.89606481,0.023031702,0,5.435493964,7815.129182,4056.642458,4.455661086,5.435493964,1.219907407,2.594606944
Dr2AC000352,R70,11.89690972,0,0,4.847594237,6522.939482,5014.825127,4.074041965,4.847594237,1.189873418,2.649693431
Dr2AD000367,R70,11.89775463,0.021688979,0,5.590204418,7779.368647,4999.667743,4.218438389,5.590204418,1.325183374,2.363829067
Dp1AE000081,A10,11.89859954,0,0,4.651627661,5370.342937,3394.709502,4.754767964,4.651627661,0.978308026,3.103362434
Dp1AA01034,A10,11.89944444,0,0,4.342206753,4423.959429,2342.405829,3.19734939,4.342206753,1.358064516,2.264141648
Dr6AA000717,R133,11.90028935,0,0,4.125612117,2894.788109,1783.942443,2.279400694,4.125612117,1.809954751,1.262185969
Dr8AB000923,R187,11.90113426,0,0,4.300950632,5574.014616,4785.195294,4.476289146,4.300950632,0.960829493,3.143309899
Dr7AE000893,R161,11.90197917,0,0,2.248458604,1753.083098,2688.847361,1.681186938,2.248458604,1.337423313,2.287282775
Dp2AA01089,B100,11.90282407,0,0,4.404090934,4586.878619,3627.606796,3.011696845,4.404090934,1.462328767,2.037218913
Dr8AA000905,R187,11.90365741,0,0,2.578507573,2899.870825,3068.598833,2.609449664,2.578507573,0.988142292,3.06143745
Dp2AB000136.,B100,11.90454861,0,0,3.001382815,3754.039349,3831.550763,3.578968511,3.001382815,0.838616715,3.395848088
Dr1AC000258,R20,11.90539352,0,0,6.250302357,5295.735932,2672.600823,2.753846088,6.250302357,2.269662921,0.275558891
Dr8AD000962,R187,11.90623843,0,0,2.619763694,3748.502819,3272.361275,3.733678965,2.619763694,0.701657459,3.695649865
Dr4AE000594,R102,11.90708333,0,0,3.671794784,4774.30376,2853.581807,3.001382815,3.671794784,1.223367698,2.561928153
Dp1AA01023,A10,11.90792824,0.038101551,0,7.116680901,8216.482196,4772.306979,4.651627661,7.116680901,1.529933481,1.919174325
Dp1AA01024,A10,11.90877315,0,0,5.971823539,6578.577066,3064.968322,3.816191208,5.971823539,1.564864865,1.82917689
Dr6AB000727,R133,11.90962963,0.045496751,0,8.024315567,8413.437429,5438.868836,3.53771239,8.024315567,2.268221574,0.30445221
Dr3AC000460,R98,11.91047454,0,0,4.404090934,3727.718142,2118.131,2.310342785,4.404090934,1.90625,1.058241103
Dr2AD000374,R70,11.91131944,0,0,4.579429449,5603.058705,3996.103683,3.950273602,4.579429449,1.15926893,2.709102467
Dr1AE000185,R20,11.91216435,0,0,2.423797118,1878.154209,1490.778664,1.681186938,2.423797118,1.441717791,2.059981413
Dr7AA000806,R161,11.91300926,0,0,3.156093269,4267.121345,4475.694213,3.475828208,3.156093269,0.908011869,3.248155643
Dr4AB000534,R102,11.91385417,0,0,3.661480753,5828.876502,4518.171194,3.486142239,3.661480753,1.050295858,2.949543476
Dr1AC000259,R20,11.91471065,0,0,4.022471814,3113.435647,1385.947652,1.712129028,4.022471814,2.34939759,0.082978598
Dr3AD000479,R98,11.91554398,0,0,4.094670026,3503.261787,2415.56063,2.722903997,4.094670026,1.503787879,1.937506049
Dr6AE000798,R133,11.91640046,0.017763048,0,7.044482689,7674.809924,3907.882261,4.280322571,7.044482689,1.645783133,1.661070798
Dp2AA01088,B100,11.91724537,0,0,4.032785844,3617.078313,3243.589473,2.444425179,4.032785844,1.64978903,1.618802572
Dr3AA000414,R98,11.91809028,0.026998528,0,6.879458204,7920.777058,4425.865447,4.692883783,6.879458204,1.465934066,2.0568483
Dp1AB000040,A10,11.91896991,0,0,5.383923812,5816.169713,3035.107367,3.87807539,5.383923812,1.388297872,2.20944439
Dr6AC000752,R133,11.91981481,0,0,2.341284876,1904.475415,1366.433655,1.516162453,2.341284876,1.544217687,1.835793748
Dr7AD000879,R161,11.92065972,0,0,2.557879512,3523.048073,4100.934694,3.517084329,2.557879512,0.727272727,3.637708664
Dr5AE000691,R128,11.92150463,0,0,2.568193543,3321.282413,4046.477026,3.156093269,2.568193543,0.81372549,3.44677035
Dp1AA01030,A10,11.92234954,0,0,6.425640872,7013.693834,3722.000087,4.053413905,6.425640872,1.58524173,1.78815748
Dr1AA000204,R20,11.92319444,0.082397776,0,6.167790114,9396.216812,5195.080009,4.290636601,6.167790114,1.4375,2.131279825
Dr2AB000337,R70,11.92403935,0,0,4.290636601,5849.025839,4228.910214,3.465514178,4.290636601,1.238095238,2.53855709
Dp2AC000159,B100,11.92488426,0,0,4.321578692,5206.969933,3621.344164,3.403629996,4.321578692,1.26969697,2.464070419
Dp1AD000075,A10,11.92574074,0,0,1.866839483,1507.479015,996.3938002,1.165485423,1.866839483,1.601769912,1.706516229
Dp1AE000086,A10,11.92657407,0,0,4.383462874,3845.346705,3150.194572,3.609910602,4.383462874,1.214285714,2.574142635
Dr3AD000470,R98,11.95170139,0,0,5.435493964,6002.051887,3698.129476,3.713050905,5.435493964,1.463888889,2.045486075
Dr5AE000696,R128,11.95243056,0,0,3.073581027,3806.772524,3078.038162,2.753846088,3.073581027,1.116104869,2.788773368
Dp1AA01058,A10,11.95327546,0,0,4.620685571,5659.966968,4014.528528,4.455661086,4.620685571,1.037037037,2.977176853
Dp1AA01059,A10,11.95412037,0.009236417,0,5.930567418,7447.721448,3731.983993,4.496917207,5.930567418,1.318807339,2.375050373
Dr2AB000338,R70,11.95496528,0,0,3.238605512,3433.102158,2847.409938,2.588821603,3.238605512,1.250996016,2.490368851
Dr1AC000250,R20,11.95581019,0.145362621,0,7.735522719,11073.14994,6186.663381,5.445807994,7.735522719,1.420454545,2.182441449
Dr4AD000580,R102,11.95666667,0,0,3.475828208,4591.053707,4378.124225,3.568654481,3.475828208,0.973988439,3.106386073
Dp1AE000094,A10,11.9575,0,0,5.755228903,7094.563471,3280.439162,3.609910602,5.755228903,1.594285714,1.769024923
Dr3AA000408,R98,11.9583912,0,0,6.322500569,6264.62861,3389.08221,3.083895057,6.322500569,2.050167224,0.764103521
Dp1AB000034,A10,11.95923611,0,0,6.147162054,6184.848126,2764.906571,3.774935087,6.147162054,1.628415301,1.686794347
Dr8AC000952,R187,11.96008102,0,0,2.970440724,3215.634537,2731.052054,2.949812663,2.970440724,1.006993007,3.022773968
Dp2AD000165,B100,11.96092593,0,0,2.991068785,4602.58058,3747.322903,4.084355995,2.991068785,0.732323232,3.635563428
Dr8AE000988,R187,11.96177083,0,0,3.001382815,3870.941809,3526.315533,3.733678965,3.001382815,0.803867403,3.472890483
Dp2AA01114,B100,11.96261574,0,0,2.46505324,2923.469148,2957.959004,1.990607846,2.46505324,1.238341969,2.51386539
Dr8AA000914,R187,11.96346065,0,0,4.455661086,4343.271317,4241.072427,2.661019815,4.455661086,1.674418605,1.570875564
Dr6AB000731,R133,11.96430556,0,0,6.858830144,6463.308335,4235.989711,3.413944026,6.858830144,2.009063444,0.855732975
Dr2AC000345,R70,11.96515046,0,0,3.981215692,5068.193642,5645.717212,3.568654481,3.981215692,1.115606936,2.800276988
Dr5AD000673,R128,11.9659838,0,0,3.671794784,4116.545892,3590.484819,3.063266997,3.671794784,1.198653199,2.610606043
Dr2AE000392,R70,11.96684028,0,0,4.135926147,4225.915042,3028.753973,2.753846088,4.135926147,1.501872659,1.947664839
Dp1AA01057,A10,11.96768519,0.017313202,0,5.899625327,7662.829237,4903.186908,4.930106479,5.899625327,1.19665272,2.644261579
Dr2AA000308,R70,11.96851852,0,0,4.290636601,6061.59227,3870.124944,3.88838942,4.290636601,1.103448276,2.835097037
Dr1AE000200,R20,11.96936343,0,0,4.156554207,5000.666134,3805.048031,3.743992996,4.156554207,1.110192837,2.811572713
Dr3AC000451,R98,11.97020833,0,0,5.136387085,5744.557879,3396.797046,3.785249117,5.136387085,1.356948229,2.277487574
Dr2AD000369,R70,11.97105324,0,0,3.90901748,4776.845118,3708.476433,2.867300421,3.90901748,1.363309353,2.255572228
Dp2AE000195,B100,11.97189815,0,0,1.681186938,1059.836983,1492.866207,0.825122423,1.681186938,2.0375,0.748868679
Dr5AA000617,R128,11.97277778,0,0,3.331431784,3985.575201,3599.470334,2.578507573,3.331431784,1.292,2.40515892
Dr3AB000434,R98,11.97362269,0,0,6.528781174,5840.131087,4446.287073,3.506770299,6.528781174,1.861764706,1.173072328
Dr4AC000550,R102,11.97446759,0,0,1.75338515,1315.424972,1548.322266,0.969518847,1.75338515,1.808510638,1.25230938
Dr6AD000762,R133,11.9753125,0,0,4.868222298,3967.422645,3374.106351,2.609449664,4.868222298,1.865612648,1.149188071
Dr6AE000785,R133,11.97615741,0,0,6.105905933,6506.420656,3789.98141,3.54802642,6.105905933,1.720930233,1.486904358
Dr3AB000437,R98,11.97700231,0.028228789,0,6.446268932,7953.542422,3281.34679,3.805877178,6.446268932,1.693766938,1.558319985
Dp1AC000054,A10,11.97784722,0,0,5.394237842,6878.09424,2819.545764,3.857447329,5.394237842,1.398395722,2.196103547
Dr6AD000761,R133,11.97869213,0,0,5.518006206,5012.919109,3606.277543,2.991068785,5.518006206,1.844827586,1.20332415
Dp1AE000084,A10,11.97953704,0,0,4.104984056,3727.62738,2576.755328,2.908556542,4.104984056,1.411347518,2.141739695
Dp2AA01115,B100,11.98038194,0,0,2.619763694,2255.636612,2688.030496,1.567732604,2.619763694,1.671052632,1.561010574
Dr5AB000639,R128,11.98122685,0,0,3.434572087,3823.382113,4639.611794,3.022010875,3.434572087,1.136518771,2.744217944
Dr2AC000354,R70,11.98207176,0,0,4.661941692,6161.703617,5475.627762,3.331431784,4.661941692,1.399380805,2.188032823
Dr5AD000674,R128,11.98291667,0,0,3.764621056,4180.261364,3411.591379,2.753846088,3.764621056,1.367041199,2.242477012
Dr6AE000791,R133,11.98376157,0,0,5.744914872,5391.67219,2979.742071,2.454739209,5.744914872,2.340336134,0.12162468
Dp2AA01120,B100,11.98461806,0,0,3.486142239,3964.064422,3593.570753,3.248919542,3.486142239,1.073015873,2.884407421
Dr7AA000804,R161,11.98546296,0,0,2.887928482,3769.74131,4197.41553,3.279861633,2.887928482,0.880503145,3.304274962
Dr1AB000240,R20,11.9862963,0.123620052,0,7.972745415,10494.0834,7660.832456,5.280783509,7.972745415,1.509765625,1.982130614
Dr3AC000458,R98,11.98715278,0,0,5.796485024,6449.784681,3182.778411,3.568654481,5.796485024,1.624277457,1.698040554
Dp1AD000079,A10,11.98799769,0,0,3.939959571,4433.12647,3416.038755,3.094209087,3.939959571,1.273333333,2.449720902
Dr3AE000494,R98,11.98884259,0,0,5.724286812,6227.597395,3851.246286,3.300489693,5.724286812,1.734375,1.455167689
Dp1AA01054,A10,11.9896875,0.069359051,0,6.054335781,9048.958415,3833.002967,4.043099874,6.054335781,1.49744898,1.997165649
Dr1AA000209,R20,11.99053241,0.058814927,0,6.827888053,8768.138374,5235.92326,4.847594237,6.827888053,1.408510638,2.189561767
Dr4AB000539,R102,11.99137731,0,0,4.352520783,5630.106014,4222.919871,3.238605512,4.352520783,1.343949045,2.305002092
Dr8AC000950,R187,11.9922338,0,0,4.857908267,7119.160184,5341.480373,4.806338116,4.857908267,1.010729614,3.046818358
